prox_p prox_int_p prox2_p prox2_all_p prox2_int_p iecat_p skat_int_p skat_ext_p skat_all_p iecat_p_syn skat_int_p_syn skat_ext_p_syn skat_all_p_syn
0.199031000840497 0.978237042574645 0.537638888245432 0.728083626293505 0.70998939034369 0.737907586287735 0.854737395384719 0.608073642788906 0.825824456070197 0.781052674062824 0.670618749905107 0.914059589174864 1
0.683201787516765 0.0793307197304379 0.780340008274141 0.189756093534348 0.203789782932695 0.560255685239571 0.601537701875723 0.666464897552105 0.678578849605267 0.891983669681969 0.609610156201854 0.159051442797877 0.258920765792816
0.484070130959922 0.342695481203481 0.924283845053484 0.399550158802534 0.404265940931517 0.664287433911543 0.745064426220697 0.261723485255461 0.38145855112057 0.682057000639682 0.81190011745641 0.671786584570733 0.476888130186347
0.555282785996342 0.929201914312272 0.151851899667189 0.757882279453879 0.783549287872279 0.760069685775191 0.908636922776295 0.413950126428551 0.337525095181596 0.447584345404051 0.444615136862185 0.342974460701709 0.466456560448216
0.865178170729191 0.994151224638896 0.432441440723022 0.989993594858243 0.852395862152266 0.70592792121928 0.880812888656072 0.00964209783160397 0.0126223701945958 1 1 0.509927763757677 0.378818067041364
0.459532947403627 0.356514767854689 0.747220896425915 0.301389450385538 0.326129256351206 0.600372767309404 0.726588673638372 0.551591433042267 0.425484679856038 0.836539676380457 0.893683111848125 0.910591251867739 0.749902858100692
0.914444152509755 0.40397262690269 0.674931815933097 0.681585461940522 0.681585461940549 0.334710772391053 0.373490819502187 0.863098174911985 0.763611680632689 0.530839551819593 0.736461796889582 0.0502441752196849 0.0799138923496603
0.0562933364031814 0.421976385831675 0.283131456710314 0.57327935803119 0.578397832733943 0.743228426689512 0.783202811583868 0.315166552012981 0.572425561869786 0.0512860768630474 0.123278686149876 0.838748919446465 0.768838642697071
0.0156145554110198 0.873584585841452 0.0480580358964215 0.535600340946914 0.567474037130181 0.615566132311337 0.534630346060069 0.283876758485613 0.589730273341772 0.62839300960678 0.535311690162279 0.00352265542453678 0.0263076009750839
0.952647691391942 0.000542073913695088 0.441304046626965 0.00258468580992291 0.00328616947072772 0.593024700057538 0.18931230356564 0.620073205056938 0.132785668672967 0.707677612251158 0.678820917579866 0.913840219797701 0.551691695426809
0.640134189289719 0.628647268235474 0.939081576115361 0.755240473520269 0.755240473520194 0.444638164400285 0.595763636351861 0.686534793967612 0.644908018265896 0.480716404993271 0.340705790119927 0.640223361759595 0.791811777377297
0.11267546578387 0.896434910220576 0.0903206282427107 0.804356335468689 0.926576827474445 0.913693691236332 0.865773913049457 0.392709467292467 0.667073964984573 1 1 0.388838031237976 0.509137467754636
0.836256845973133 0.375614891127883 0.25890058574773 0.404773468806224 0.345917757867486 0.709930341872131 1 0.596220076310978 0.825260648170801 0.570089289407441 0.627823501763631 0.124739994070262 0.187865925939915
0.074247923554176 0.0846546336796693 0.303593037379014 0.491131867499068 0.476712484097195 0.487023654356888 0.703145946243634 0.197292637296349 0.136006013185313 0.745958861487207 0.718133428830846 0.94231716339154 1
0.660097640588667 0.599096201032797 0.82820557144167 0.40466500914595 0.391823101939957 0.687357712129304 0.711899596086363 0.601488483635073 0.427680403232604 0.898074752643974 0.848886716192241 0.920920569074971 0.81872133407164
0.984156269363067 0.501962042200902 0.86162664081554 0.330851759697203 0.321338107762452 0.884190470736146 0.936878551074754 0.198063217135533 0.388914783378957 0.177599643029058 0.082761462110674 0.628429129993222 0.403753844959835
0.0419577914299464 0.00488615749181905 0.198917670755648 0.0318347995173321 0.0351203213999833 0.305696571619451 0.230353345288545 0.459682122227036 0.274709220652516 0.23711838915493 0.275505611309966 0.538858021568337 0.419338002389426
0.455817100590871 0.069244702312232 0.464126475344725 0.537644807672438 0.489758950810183 0.927354501993987 0.924972254477668 0.524625365233025 0.559235757606496 0.503420230487503 0.483200320710611 1 0.890156062693544
0.294508604172741 0.0645749239058975 0.355052152095669 0.0274745840298619 0.0269999224293706 0.745902397577428 0.64700510348288 0.394706126395043 0.51833516593589 0.206582209220144 0.553594005592151 0.264217548643649 0.259850340250827
0.76190278098786 0.915876810953281 0.882715386092952 0.961013977955677 0.938595508068654 0.567477042465448 0.639222949830193 0.195290311039102 0.262088402505134 0.75234697103829 0.500895054132579 0.852366243362026 0.574781888851686
0.310008783320917 0.467985979377049 0.386444883946008 0.441112269067456 0.441112269067334 1 1 0.911207798567522 1 1 1 0.668483630127902 0.532248537730975
0.428026209533764 0.233283375233002 0.716352647559461 0.348921306807602 0.366674201260893 0.590347679506503 0.380392820437986 0.294261969165182 0.271595440771552 0.570729929305451 0.625432136228725 0.480777133146761 0.416212902309572
0.418515083161595 0.241796788951545 0.334040354024299 0.34228043641152 0.343492785536544 0.78545586177508 0.589193481015209 1 1 0.632060500529063 0.589099672787372 0.465754658134231 0.432339833964147
0.309032741166519 0.368346384368079 0.520754109700767 0.776588379529071 0.696897258895174 0.805743013763642 0.370942648063666 0.249822205469973 0.75778479004335 0.280640868896302 0.408259414187519 0.163718234199276 0.654954950622421
0.056885858382946 0.120066506686989 0.21061553384924 0.188601294873499 0.217091965559021 1 1 0.191422473228709 0.150211596891766 0.804740533444323 0.90017407199056 0.875877352011107 0.812290241537705
0.331928134936624 0.501292995112045 0.819082163679583 0.269810784942179 0.240598640250581 0.527187541416522 0.621274000788531 0.616208884529723 0.723812976905454 0.291478304738813 0.199647905863428 1 0.631239151252295
0.0946390222822549 0.937818523707855 0.192138376508381 0.617256927067196 0.519423517408311 0.132065833586237 0.176354976409676 0.119595539881848 0.232683928856865 0.518329966694712 0.462128407721863 0.80713154005139 1
0.59826102745981 0.548864003504345 0.934885633674702 0.54678569804579 0.55331468463994 0.553244731105167 0.435852228960721 1 1 0.898363083766527 1 0.797784689374891 0.88979862082771
0.152475800078357 0.217683848107091 0.256104179156205 0.19093591803303 0.201251475806649 0.29088473564336 0.158061884090134 0.328130483277707 0.51678393413067 0.208819956413276 0.320009018582082 0.0660505713085743 0.0616435598796129
0.807221318690827 0.545582433675243 0.782560460333983 0.135247638033017 0.135247638033026 0.241698970886134 0.216998861112888 0.831535611375418 0.82733649626371 0.898518440899852 0.912691623578217 1 0.813895335402615
0.407624044951508 0.646560307871872 0.29509082150946 0.465729962329793 0.421233147588818 0.758976447726267 0.939905869058693 0.872351039419486 0.815583586393697 0.691542160362765 0.775988142342024 0.549555988792205 0.590332974742763
0.694532096068946 0.201450603925788 0.646616547440266 0.299658812593569 0.299658812593601 0.758760318927245 1 0.0606585078330734 0.0820114233136081 0.770666516195904 0.730447850646468 0.608784368979263 0.348263444054424
0.159057857641196 0.604317670203252 0.12986446516654 0.956315102307176 0.93102629136937 1 0.814395174947848 0.231177121668676 0.473063677094022 0.818463730942794 0.771901775586507 0.688867151027932 0.904519211541681
0.729642554789891 0.0279574236482478 0.911903945163641 0.113243320707294 0.128471706720601 0.0644914196698404 0.182668805437713 0.0282292918211525 0.0172350214417514 0.935375737487694 0.879157347812295 0.272348973599841 0.559079675506802
0.408283933949797 0.484482085992312 0.394707870885381 0.406181612802837 0.472340798843818 1 1 0.610695039635579 0.47269275311396 0.399025520852689 0.365458624013858 0.396599523402641 0.791415171342302
0.209126750583307 0.144392592163027 0.0858727462555359 0.0459898485220524 0.0276291671485988 1 0.807253664703953 0.861178126533696 0.594458300780798 0.102907663468247 0.16785974652617 0.132872138189064 0.110489443433992
0.891047331466824 0.105574003758963 0.614864780354529 0.433019467536516 0.328563316047101 0.56570004261822 0.725534608692095 0.547555352059854 0.740509756862088 0.404132768361297 0.106018521924693 0.778669662553242 0.397960222837176
0.532079696367132 0.743131788068524 0.841490706330598 0.592511439189941 0.592752445122864 0.579875795931884 0.858839057372903 0.540071980018404 0.663025953683566 1 1 0.914215841011101 0.866191663151548
0.298491094417463 0.275949419236267 0.266155225664364 0.853309963277141 0.899192721138455 0.317933736346982 0.495261655938388 0.303814249059851 0.291670751247914 1 1 0.474953322196418 0.748416247377078
0.856635024883338 0.126068557538379 0.496944930889659 0.261164244265641 0.261164244265656 0.577853836268366 0.368757020654669 0.8293070070434 0.934091275087154 0.892798658838459 0.8061164595275 0.641945495502399 1
0.551656088132426 0.401566063871759 0.278749094067508 0.824640985221151 0.824640985221236 0.932594331187053 0.916382410069303 1 1 0.884085761021724 0.755518538228704 0.380019608282634 0.409613493626453
0.64788682717431 0.744786464701349 0.368792251175446 0.238212481512189 0.221255591590787 0.874204574476518 1 0.762883654198034 0.720296856802799 0.0984652778114192 0.248721779163243 0.752359963052746 0.563052464509289
0.370207280207866 0.361035040992022 0.0570516137682887 0.169755264446458 0.204109196003495 0.73751464845748 0.709587045605161 1 0.837280307954544 0.0888997289011767 0.248689610596185 0.0600022743196912 0.0732623810811091
0.585953067182953 0.651664419162652 0.848051217758068 0.577517138943299 0.841102985648625 0.886365689233874 1 0.365653030082695 0.54566751672525 0.933149043658578 0.816787406407906 0.509585045511505 0.400193164257328
0.86220134204639 0.231632632389179 0.420508484637338 0.66799321418486 0.601243381006792 0.567500523726092 0.741066634423278 0.352869020094904 0.308360775269824 1 0.825667870085393 0.908177248977831 0.935356494771322
0.587911247556393 0.885938179458638 0.802475370709484 0.903526446316029 0.85939452156813 1 0.826352010894292 0.509520189478083 0.542965740437582 0.745895235725228 0.718515739255446 0.482998299143666 0.516632765615059
0.259703546039843 0.529953131762515 0.879098855486647 0.153136736406436 0.145674084188992 0.29836130898416 0.242026262874751 0.487172006194474 0.352224528475523 0.0801846482202371 0.108604107807635 0.345993112036017 0.198035923972614
0.14384992520088 0.025498136705523 0.562696126845388 0.2179076075434 0.244403568445974 0.331648052665231 0.57034837511289 0.41336743299771 0.695520960231394 0.290201440196068 0.290531649627858 0.299198716194521 0.192403215782203
0.340115465608283 0.688113361434451 0.349036864158991 0.79202492728167 0.792024927281691 1 1 0.228398225040151 0.601388273493745 0.785717788438714 1 0.334324603486944 0.456214250381067
