prox_p prox_int_p prox2_p prox2_all_p prox2_int_p iecat_p skat_int_p skat_ext_p skat_all_p iecat_p_syn skat_int_p_syn skat_ext_p_syn skat_all_p_syn
0.975884736395456 0.684607502959502 0.792849360523218 0.945345199890081 0.982100896401309 1 0.890284615588758 0.897830750737625 1 0.880583846773501 0.905634268131574 0.791135509156579 0.728900009891218
0.521441352238127 0.227912120343649 0.754749071385935 0.358412400752567 0.351025626450509 0.00367982241372677 0.00673286931963113 0.584329473492642 0.298425383128533 0.503420853960032 0.584577849557082 0.0102908757706965 0.0152191846348247
0.879736103615032 0.679316033463117 0.578591796411803 0.496394950505907 0.49300444383252 0.929538735310036 1 1 1 0.76591450983562 0.563526763419376 0.697350758866284 0.549447000065779
0.557985852623381 0.4476608188227 0.359098036380902 0.648990596160033 0.58592550424381 0.844129663469893 0.759081269921442 0.485727611165945 0.394641566431593 1 1 0.915614515956834 0.90849235950779
0.189975063441429 0.160583993122176 0.200718475395923 0.1317238462305 0.109850575148629 0.763174182392881 0.64703810589273 0.79242463764575 0.688841773433941 0.271328696685659 0.396918097597617 0.0720803205467657 0.0192802100846848
0.675171239109708 0.592627363138162 0.535533064610126 0.116259335070206 0.125422750684403 0.33476257186588 0.505098739003293 0.0346575053775167 0.0498173272087039 0.492392691234078 0.40408277533017 0.764180964432247 0.633693793657546
0.0328200987046112 0.0780314641363809 0.104750406884664 0.107603780829044 0.10857057553319 0.22755687084932 0.271669722206209 1 0.940944663724933 0.0628987225518601 0.206180075845317 0.0920075343048832 0.121080297666046
0.84363826820532 0.581027312619027 0.935715476274974 0.694932498605867 0.694932498605793 0.234894724516192 0.470540341324042 0.140418370983345 0.158094691777462 1 0.938552622710755 0.242134268040792 0.192639456002263
0.952466437647647 0.103008474651916 0.623077515092546 0.901916542505112 0.81746985486239 0.793499182098517 0.416915751139881 0.790991889770025 0.576323459333176 0.936485999181556 0.872035449035612 0.578973390919764 0.488641564075112
0.158979005001089 0.315078507072045 0.15747379500476 0.217399756387496 0.228116611791244 0.902940328562033 1 0.381845335427833 0.646947135092067 0.0107431508018047 0.0160150454289245 0.269899827564415 0.135382439294482
0.453839486611787 0.118499456767847 0.570050834837436 0.131508218571207 0.101834171710148 0.48083320311294 0.638378283088867 0.691896615782016 0.661213841771773 0.506205407953506 0.71900068871977 0.78663537435257 0.699954307785935
0.171541788887466 0.046870911698137 0.395805929292039 0.0433015114853849 0.0498349865249902 0.319447467128788 0.152158904190971 0.552893862621195 0.817361880028736 0.434075806418034 0.537019620042349 0.155361760256794 0.128899856941771
0.000410471659464933 0.0149381580136078 0.0672604789525164 0.179933995572824 0.146781940039741 0.406566876887642 0.435974166790181 0.355701714280707 0.136603350015032 0.152481314395635 0.275550270047612 0.295142965297161 0.422110900683684
