rep,gene,case_fun,case_syn,control_fun,control_syn,case_ratio,control_ratio,case_fun_w,control_fun_w,prox,prox_w
16,GIPC1,7,3,57,39,2.33333333333333,1.46153846153846,2.58461538461538,28.130021465808,0.506486287949247,0.730999676272129
16,NDUFB7,12,2,44,15,6,2.93333333333333,4.43076923076923,21.7144025350097,0.354873454311452,0.75276324881189
16,PKN1,21,9,143,75,2.33333333333333,1.90666666666667,7.75384615384615,70.5718082387816,0.629806424332629,0.910678117483874
16,PTGER1,15,11,74,64,1.36363636363636,1.15625,5.53846153846154,36.5196769906982,0.701872844243989,1
16,TECR,13,2,66,14,6.5,4.71428571428571,4.8,32.5716038025146,0.685005861107751,0.953452035255308
16,ZNF333,28,9,126,45,3.11111111111111,2.8,10.3384615384615,62.1821527138914,0.801108069815892,0.670554165519917
17,ADGRE2,14,16,84,116,0.875,0.724137931034483,6.22222222222222,44.4306557465965,0.630820246648389,1
17,ADGRE3,51,9,114,49,5.66666666666667,2.3265306122449,22.6666666666667,60.2987470846667,0.0180716107032846,0.0837338797611541
17,ADGRE5,64,24,190,169,2.66666666666667,1.12426035502959,28.4444444444444,100.497911807778,0.000610088645120828,0.0260574967206088
17,CLEC17A,24,12,106,37,2,2.86486486486486,10.6666666666667,56.0672560611813,0.376773999268091,0.284968871314466
17,DDX39A,24,8,80,53,3,1.50943396226415,10.6666666666667,42.3149102348538,0.10994755643807,0.276410196565674
17,DNAJB1,15,6,81,33,2.5,2.45454545454545,6.66666666666667,42.8438466127895,0.972111910034095,0.86769037092823
17,GIPC1,13,5,69,24,2.6,2.875,5.77777777777778,36.4966100775614,0.862388392321565,0.742811257240031
17,NDUFB7,3,7,17,31,0.428571428571429,0.548387096774194,1.33333333333333,8.99191842490644,0.740796942723325,0.539760015914188
17,PKN1,27,18,209,92,1.5,2.27173913043478,12,110.547702988556,0.212439111810476,0.132470464462772
17,PTGER1,12,4,62,27,3,2.2962962962963,5.33333333333333,32.7940554320117,0.662343678110059,1
17,TECR,14,7,30,30,2,1,6.22222222222222,15.8680913380702,0.183024452278164,0.460075418505105
17,ZNF333,16,12,79,65,1.33333333333333,1.21538461538462,7.11111111111111,41.7859738569182,0.82397533787269,0.845386969114517
18,ADGRE2,19,14,128,85,1.35714285714286,1.50588235294118,10.5555555555556,72.1387283236994,0.784204146276378,0.887160843001749
18,ADGRE3,27,15,101,50,1.8,2.02,15,56.9219653179191,0.753149640192421,0.751300698724485
18,ADGRE5,39,19,164,83,2.05263157894737,1.97590361445783,21.6666666666667,92.4277456647399,0.902220992399391,0.911047933390265
18,CLEC17A,22,9,88,23,2.44444444444444,3.82608695652174,12.2222222222222,49.5953757225434,0.337706569567699,0.339879617309899
18,DDX39A,16,10,42,40,1.6,1.05,8.88888888888889,23.6705202312139,0.355754667364792,0.442920611367356
18,DNAJB1,9,5,40,25,1.8,1.6,5,22.5433526011561,0.84716535671919,0.90758009156253
18,GIPC1,8,4,58,8,2,7.25,4.44444444444444,32.6878612716763,0.0860861731515531,0.0849612029824183
18,NDUFB7,5,0,35,5,Inf,7,2.77777777777778,19.7254335260116,0.262927752531632,0.262140126655989
18,PKN1,22,25,158,111,0.88,1.42342342342342,12.2222222222222,89.0462427745665,0.129433878582549,0.167927274941446
18,PTGER1,4,17,22,75,0.235294117647059,0.293333333333333,2.22222222222222,12.3988439306358,0.712013046661198,0.704260371490391
18,TECR,23,8,76,39,2.875,1.94871794871795,12.7777777777778,42.8323699421965,0.384266746648807,0.435075575103568
18,ZNF333,31,19,120,103,1.63157894736842,1.16504854368932,17.2222222222222,67.6300578034682,0.290107663315839,0.411658472608448
19,ADGRE2,29,16,158,96,1.8125,1.64583333333333,10.4819277108434,92.6539705353935,0.774156694637165,0.304657210962045
19,ADGRE3,35,23,120,106,1.52173913043478,1.13207547169811,12.6506024096386,70.3701042040963,0.320973326218039,0.687111970359919
19,ADGRE5,32,9,155,59,3.55555555555556,2.6271186440678,11.566265060241,90.8947179302911,0.448500616277415,0.765535440441365
19,CLEC17A,10,2,64,31,5,2.06451612903226,3.6144578313253,37.5307222421847,0.235322075109415,0.584074662397595
19,DDX39A,17,8,60,73,2.125,0.821917808219178,6.14457831325301,35.1850521020482,0.0341871996350011,0.44386283642214
19,DNAJB1,14,6,48,38,2.33333333333333,1.26315789473684,5.06024096385542,28.1480416816385,0.239204735416562,0.851330568433741
19,GIPC1,10,3,60,34,3.33333333333333,1.76470588235294,3.6144578313253,35.1850521020482,0.338198721960355,0.767328205846805
19,NDUFB7,5,1,13,12,5,1.08333333333333,1.80722891566265,7.62342795544377,0.14340303316144,0.385174333722723
19,PKN1,30,30,141,213,1,0.661971830985915,10.8433734939759,82.6848724398132,0.141542957802468,0.872759177788863
19,PTGER1,18,4,86,38,4.5,2.26315789473684,6.50602409638554,50.4319080129357,0.216427345076766,0.677178228385586
19,TECR,16,5,50,27,3.2,1.85185185185185,5.78313253012048,29.3208767517068,0.319538553175892,0.879823122909489
19,ZNF333,25,11,100,34,2.27272727272727,2.94117647058824,9.03614457831325,58.6417535034136,0.535991210762189,0.130245043705593
20,ADGRE2,30,19,94,94,1.57894736842105,1,16.0187353629977,53.8671001828897,0.159408675116152,0.31613614226787
20,ADGRE3,29,12,138,78,2.41666666666667,1.76923076923077,15.4847775175644,79.0814875025401,0.394259748145912,0.618268280175484
20,ADGRE5,42,27,155,106,1.55555555555556,1.4622641509434,22.4262295081967,88.8234098760415,0.823102684007494,0.947277479323991
20,CLEC17A,13,9,84,36,1.44444444444444,2.33333333333333,6.94145199063232,48.1365576102418,0.320536605838011,0.324991485123116
20,DDX39A,9,8,81,47,1.125,1.72340425531915,4.8056206088993,46.4173948384475,0.414051324696163,0.457442527346132
20,DNAJB1,5,2,48,25,2.5,1.92,2.66978922716628,27.5066043487096,0.758701366039989,0.770589027632305
20,GIPC1,13,6,53,30,2.16666666666667,1.76666666666667,6.94145199063232,30.3718756350335,0.705292128799144,0.80321800799158
20,NDUFB7,2,0,26,0,Inf,Inf,1.06791569086651,14.8994106888844,NA,NA
20,PKN1,23,24,128,111,0.958333333333333,1.15315315315315,12.2810304449649,73.3509449298923,0.562186492083049,0.472478699239897
20,PTGER1,7,12,52,54,0.583333333333333,0.962962962962963,3.73770491803279,29.7988213777687,0.322953885021516,0.40045015620413
20,TECR,11,5,56,34,2.2,1.64705882352941,5.87353629976581,32.0910384068279,0.614363912781485,0.710972059820498
