prox_p,prox_int_p,prox2_p,prox2_all_p,prox2_int_p,iecat_p,skato_int_p,skato_ext_p,skato_all_p,iecat_p_syn,skato_int_p_syn,skato_ext_p_syn,skato_all_p_syn,skat_int_p,skat_ext_p,skat_all_p,burden_int_p,burden_ext_p,burden_all_p,skat_int_p_syn,skat_ext_p_syn,skat_all_p_syn,burden_int_p_syn,burden_ext_p_syn,burden_all_p_syn
0.14,0.07,0.14,0.07,0.07,0.01,0.01,0.45,0.25,0.02,0.01,0.29,0.17,0.01,0.4,0.23,0.04,0.36,0.22,0.01,0.29,0.14,0.08,0.23,0.12
