prox_p prox_int_p prox2_p prox2_all_p prox2_int_p iecat_p skato_int_p skato_ext_p skato_all_p iecat_p_syn skato_int_p_syn skato_ext_p_syn skato_all_p_syn skat_int_p skat_ext_p skat_all_p burden_int_p burden_ext_p burden_all_p skat_int_p_syn skat_ext_p_syn skat_all_p_syn burden_int_p_syn burden_ext_p_syn burden_all_p_syn
0.058558626604062 0.49820839244318 0.0594435443534263 0.498251511177034 0.49825151117704 1 1 0.000894063530480382 0.0283738431044233 0.894895902177772 0.614695694531885 0.363079645786593 0.659308854905072 0.841318734014424 0.000930343858517535 0.0180288574673239 0.74263994954733 0.0179838411978394 0.0920000718916631 0.564039525575241 0.205061239333397 0.423832501235887 0.544443105313845 0.494121343188835 0.586222851077494
0.588569950760091 0.886696444805764 0.588274206670393 0.94892893524533 0.886698144595091 0.78254464435272 0.86915423936827 0.205376038652062 0.400117307403467 0.474470303664439 0.721332375799432 0.000355087366716855 0.00688875320691817 0.819789034873316 0.109444864802038 0.226806482423019 0.612443772902883 0.717527965426295 0.98901178123882 0.497779017391407 0.000124404636418385 0.00306017087999999 0.588983883922427 0.348710532495223 0.607478370374202
0.256964914485069 0.243246448829727 0.257722755586255 0.260750961813321 0.243374690717508 0.804215522995668 1 0.00914364286672542 0.282746681009161 1 1 0.824400189570333 0.732570556552051 0.898475675456387 0.00635666679988911 0.154904021338825 0.532827335454863 0.0622115880590689 0.258877583072781 0.914947405800464 0.589947147616405 0.819679740813992 0.321914797276618 0.986848519563924 0.4906859353074
0.330118621471374 0.211039958894209 0.329683360686906 0.205326947947869 0.211174981931853 0.831115288435202 0.792225686040142 0.695925719915082 0.520742508938354 0.500476307630404 0.354421160716471 0.371888315811481 0.305723104341217 0.377464312527856 0.453078990252538 0.310069150185159 0.640407129950701 0.942361237143799 0.917124052617117 0.846885263401497 0.538316699422216 0.474018598527678 0.236317337630361 0.210793650892335 0.168772750751471
0.12310926481038 0.611164316091988 0.12407566277868 0.553062229567861 0.611206932785341 0.203141073350223 0.248487247026127 0.0136079827365542 0.140199768952965 0.585921132433812 0.417888721629138 0.869436281058584 0.683803597801751 0.524040618538819 0.0113782543689243 0.0715082683808462 0.534640435584923 0.0426385921168176 0.248733860916728 0.931015653885598 0.713008746240281 0.832583168901075 0.289179262949129 0.647626317047534 0.445153480544395
0.323486418415558 0.00302999446676816 0.324221211140808 0.00241431290658998 0.0030767843631395 0.464910088336895 0.679696388364373 5.45895556293992e-10 4.01345373013395e-06 0.781430644307108 0.59823133007464 0.0173068609711183 0.469214582119639 0.459248482077687 1.76629277648388e-07 5.53633470303794e-05 0.0768020539435326 3.51501298364555e-06 3.92729471420278e-05 0.807135654521041 0.0107536313299361 0.275542098444479 0.0221543530986906 0.0694576509095581 0.859522407259079
0.453135690002884 0.0446270836419402 0.45360386351161 0.0313028703929548 0.0447542955311658 0.306006672970748 0.496387211869915 0.00114724097492214 0.00814989501910823 0.350595769347869 0.321671953583961 0.047336081971713 0.619513043484793 0.532253300537568 0.0360370105352491 0.224321304550551 0.141625380270375 0.00111091224661266 0.00391518831916432 0.42737680418302 0.0247114021231886 0.389213677516316 0.166411342280114 0.178390805012037 0.934874510785031
0.171644469700901 0.695064332295043 0.172644541184275 0.68185446003163 0.695071043023445 0.346070896895964 0.362810601347523 0.000395435607009609 0.00582484334450561 1 1 0.890069452443233 1 0.434484142790382 0.00095432769879733 0.00685708021753328 0.72993669723749 0.0032935748824514 0.0206402841290591 0.872790642651265 0.677390758906972 0.770406893492169 0.810847300980835 0.704702745387301 0.853022024410226
0.00430446135406027 0.186243206931311 0.00424048020830207 0.170908772335515 0.18642003206554 0.537391626733703 0.596479573095483 0.113000221231295 0.584385621500171 0.311655398976948 0.219998736506287 1.81443162983186e-05 0.000145997868618575 0.886240840033511 0.0567593664446447 0.359341444240299 0.804093946250432 0.305897523552646 0.590498727164347 0.230732941589161 0.0022421943372688 0.00876953780645462 0.0653046761373021 1.56540548694941e-05 0.000129585031198101
0.2074450138347 0.919624335960927 0.206859327510697 0.919623927635283 0.919623927635535 0.92329939053709 0.925065979772411 0.00196602233407506 0.0649217215718284 0.87536432350836 0.914888294672707 0.0290584328936859 0.225276164554287 0.630921354173818 0.000798304427251373 0.0315851482321881 0.563237475656358 0.244612848078359 0.550006811796674 0.816099227998187 0.182194627490838 0.215136092878003 0.762786269643246 0.0153421772603055 0.140245926953238
