skat_int_p skat_ext_p skat_all_p burden_int_p burden_ext_p burden_all_p skat_int_p_syn skat_ext_p_syn skat_all_p_syn burden_int_p_syn burden_ext_p_syn burden_all_p_syn
0.913152192361958 0.837395158616604 0.863521335112003 0.235780952054263 0.859125447125118 0.502384713371419 0.28456448851967 0.0902665535486825 0.0503310111001838 0.816853078002213 0.684880732595379 0.722545084172423
0.509118749887997 0.595066356789705 0.595164961174482 0.333165578330556 0.469307405140441 0.255472210304887 0.522380413636854 0.610705301796425 0.631775872323664 0.216160018193721 0.530740924872321 0.344404880576163
0.831080348616285 0.819707099588419 0.911572595611335 0.463159337947411 0.567025140134246 0.367981314655396 0.69097325209363 0.660788666165565 0.794270315483493 0.298422955556191 0.567645833919439 0.998462165841547
0.804291473268882 0.82828652988658 0.926157702298272 0.974183096426597 0.826273554322825 0.76735285198475 0.585409844181863 0.161252795549045 0.108896748839386 0.361020731085698 0.576879830458052 0.308390710770153
0.889053751801523 0.309005647488789 0.531911072353127 0.876944263567268 0.195690954063955 0.3176593080184 0.75872414383701 0.623703319163976 0.614664732815249 0.11298905794143 0.160362553833361 0.105394982741426
0.709700276616259 0.938040417993037 0.926073539126296 0.590777955259466 0.582259619346504 0.90147432769323 0.669830702249953 0.685840296465952 0.680420419810476 0.579309553935114 0.192013366814351 0.252597921965267
0.584457702177329 0.885373431949085 0.813409849674585 0.063703456104108 0.0411936526877857 0.0287407329783513 0.754350874484317 0.714197637240008 0.737823034054188 0.337732127445072 0.394942750456138 0.330254010273625
0.745910508727973 0.724000338768804 0.806155334260525 0.673596444042417 0.448554756951417 0.50107878102374 0.946797332456824 0.82637142383931 0.845031265614978 0.402508235559601 0.231742585202872 0.656666612704082
0.622550153489973 0.245499829365172 0.16570094338378 0.462925600538731 0.0630710901017397 0.322322276163515 0.590180150193333 0.0299799488539355 0.0953322362256579 0.418250626159228 0.0268044175824269 0.259319738583001
0.988725393495772 0.733154692887717 0.917383784241762 0.56734481111419 0.498139954092604 0.835924552979164 0.54968935211406 0.236813707902988 0.70198071890616 0.116566355742659 0.572486029375019 0.363003547840555
0.811074745922326 0.639364663278515 0.536943055878155 0.813923240940323 0.17574075419215 0.216075936746756 0.682708993886761 0.564834953659176 0.614205333208665 0.459267145687417 0.507784019327454 0.439361168636768
0.217037661491652 0.337148217490867 0.187825225209887 0.54565448364713 0.438579308898851 0.382780221294998 0.635326803717742 0.95841508894402 0.919223644593187 0.871843138036937 0.276703348463644 0.493639032938528
0.474475106604768 0.339227684230913 0.460631928038543 0.21963576944028 0.264917096434865 0.21729142648655 0.303153872247493 0.931638387559144 0.76639120693383 0.305526990613337 0.479734378459711 0.370528721139789
0.255867250691268 0.51717086639249 0.207489553875084 0.198844899245455 0.638994910486435 0.422036965534935 0.631963135859521 0.796552199568178 0.824463185298905 0.447660765225001 0.87046245912876 0.991648504265835
0.181392630989675 0.226202177743905 0.113107928727226 0.0338546554678897 0.766028488445013 0.527995104270014 0.411949504571907 0.479106955084647 0.430625163423159 0.0988191553990082 0.192135541259884 0.113992460563968
0.873310052188787 0.69848947276541 0.825682875045752 0.936453846983924 0.687735519497686 0.731715161792501 0.553950564424597 0.861133703362345 0.87443551746447 0.827624889830491 0.68591420474723 0.660795879425054
0.523466425853315 0.783087068488834 0.707747791335376 0.565366609731442 0.876570146666576 0.705820947197292 0.216557517154731 0.211167600532473 0.147550202095829 0.702870984855267 0.373214637943954 0.482865922948744
0.991980623521784 0.823119330649335 0.96855575740731 0.335711368357702 0.636847995853566 0.547644995441649 0.729202086942588 0.527175117898784 0.678091307108872 0.641183896728877 0.385933998925779 0.420749912289861
0.272132066335378 0.835233313125825 0.576431028807868 0.673662328334238 0.637590841591973 0.773318299296204 0.467409520629559 0.801189505162173 0.870624898396835 0.305494366313467 0.206890329590134 0.634243852738079
0.428026750006777 0.724831664353157 0.627343556105522 0.252560540899648 0.40884673143595 0.870254837752218 0.425934982154876 0.951063933356752 0.906395872062242 0.593337430675178 0.31695858792264 0.341881171160246
0.544832255845676 0.459388886991834 0.602275644096621 0.808132880187541 0.640967979848862 0.821066524027505 0.375238896771186 0.658310235092516 0.471152364862063 0.213915475133254 0.896400079161106 0.526297392387338
0.223210587461211 0.591616059194784 0.285404041199774 0.335043473161079 0.606750739190884 0.938430334563378 0.362450815399465 0.589765136696367 0.303522844793765 0.335999126021197 0.135013518112157 0.151488840832433
0.909300050315477 0.771004342769176 0.826234704670064 0.844928296086386 0.355748883566918 0.552499080467603 0.960535189734406 0.986076988564111 0.965095926039731 0.662659550171254 0.594905983841723 0.572942193645828
0.756161431803652 0.913683734285757 0.948989601107395 0.258646756689283 0.0955571066580897 0.0951334365890029 0.578647437396248 0.323795636360194 0.551126004876041 0.425327293331697 0.0479524201300888 0.0715423698019823
0.719669862082098 0.919866405728855 0.82572834987397 0.753194937686721 0.966878688825807 0.786551365403381 0.785362736843391 0.794441237384012 0.628877486047698 0.410005294877965 0.577122362307226 0.444825545374795
0.617839771248919 0.839824192602083 0.80077217451738 0.428093199101724 0.839181132492184 0.649552003870792 0.461492986590642 0.689771792866482 0.665707762088415 0.139580776421297 0.362916394449437 0.221308342236272
0.144763924720327 0.451010324307294 0.266676924221901 0.701067708460744 0.525885168491777 0.873146470368066 0.720012300366332 0.593978744829454 0.506095664623613 0.450353966663057 0.903432653337727 0.613435830687546
0.841326189037507 0.653388886326418 0.692222644542594 0.0409977921501801 0.439491245757135 0.153841474461107 0.690584744929 0.177555722756151 0.256309508177569 0.323769232926618 0.357977553751489 0.269065770674847
0.521188017931828 0.102356378048567 0.116284396714272 0.0432588299173788 0.433023449639253 0.162064836949044 0.604768442992449 0.647147646052083 0.728989277760988 0.281958092409176 0.738991420882943 0.497931264120781
0.605039785508664 0.493266705049888 0.534242909700686 0.939697070207018 0.115305999678404 0.247437749255787 0.338161643367213 0.164638364449517 0.140127355880054 0.0796397714242876 0.214465342247683 0.0731363110500535
0.5025029786781 0.837870071341322 0.506237666196958 0.157317048236761 0.17765331410587 0.109195295365582 0.709383477385963 0.76434982861746 0.586753051040499 0.0204129201398557 0.578353812760625 0.646573975960914
0.880317536012782 0.91720915467542 0.941346377197894 0.646726352684245 0.768022220258005 0.734605619182025 0.792526283882655 0.0831530614880909 0.336193509012744 0.20063259204542 0.358428879017022 0.240938841996998
0.714577101414469 0.923528420381134 0.969064582162381 0.285074536740951 0.153975097658447 0.125665989529941 0.965181472707512 0.990500217386874 0.99772944241668 0.910293577109646 0.144907269154119 0.270175407318446
0.991446557116668 0.831648552401078 0.966623880035606 0.478957540011983 0.770260975465722 0.610504485361712 0.577587714256646 0.426517861527964 0.406603532190321 0.526904582689527 0.780045598664117 0.671441177680912
0.935368319124821 0.565070138133117 0.579309669207218 0.653709331032191 0.642944379005373 0.930344622260684 0.144074906854228 0.329106909755872 0.0745345660819556 0.619406880380982 0.344161306352608 0.72891265758056
0.788795199992865 0.686448004519409 0.703047479240511 0.133810730668953 0.0420488858286423 0.0427841332501897 0.425634592065822 0.804158728511714 0.601415005698217 0.226153782775044 0.141639511536974 0.130536979354792
0.791613919601081 0.781430845269538 0.704513858684836 0.859422525071853 0.124705780011819 0.24632590459469 0.552396749373463 0.492532502222196 0.4166806226561 0.127860187212638 0.470630480998954 0.984040820018855
0.781564263430785 0.619133726955436 0.66276965800255 0.562724540803233 0.46528899650225 0.507027375517173 0.974255408682932 0.913157565086972 0.910233862158937 0.497006368364593 0.85722232841917 0.742220344984648
0.642560128943315 0.442681310957318 0.439778391519031 0.657967055191934 0.950449533342237 0.918894953625048 0.935935795212618 0.919723485117268 0.937571889493276 0.072002857769889 0.76206210300121 0.346182586582388
