ADGRE2 ADGRE3 ADGRE5 CLEC17A DDX39A DNAJB1 GIPC1 NDUFB7 PKN1 PTGER1 TECR ZNF333
1 1 0.627499305662884 0.103267721368829 0.144994864548419 0.233705757325863 0.420853140459808 0.441834588402421 0.056517401048497 0.456096780625797 0.596733435264284 0.327937967706747
0.827886399841352 0.625357777006455 0.0820442895007896 0.110630461263479 0.216573620868922 1 1 0.185651435444288 0.764169913928237 0.0396013557352318 0.287694566021165 0.252698340463661
0.432697308654325 0.148283742540465 0.387415095585954 0.109541079885475 0.335552881957603 0.613592632385526 0.565419950676697 0.580528068818883 0.345031061968589 0.684946206334112 1 0.0576495778007455
1 0.178850681491178 0.1965407720378 0.713323635110948 0.492977971319553 0.72906850383373 0.768334686208283 1 0.647886051858491 0.513543028026502 0.183617755540906 0.532636041229464
0.0371457062506179 0.809386974050656 0.395793369379787 0.22459567573099 0.762812805605812 0.684455815152048 0.883641892493377 1 0.870015038806812 0.510155088904963 0.156831935791264 0.817589679561661
1 1 0.563679200851227 0.324954284626093 0.225943420407757 0.618834523659522 0.088700575896746 0.345157015539688 1 0.882601855079163 0.0570773415200636 0.483642927750878
0.484781813488404 1 0.621879958123525 0.136431906416857 0.874964552499492 0.517378795166219 0.18988788143537 0.7422013801226 0.437129800208253 0.544577468767682 0.698114968783701 0.385916556292888
0.196491683455798 0.595560722512437 0.720832500406384 0.368392991002856 0.776141618230524 0.173867079832634 0.192628714751269 0.894345754241374 0.633613149516901 0.700370539399467 0.528650079889568 0.734350462542056
0.901673644968204 0.639481007043614 0.0375829943268715 0.75764878840592 0.848440762037305 0.811116011765807 0.0364021431773967 0.443763890986721 1 0.676107119399686 0.769257675641578 0.0322448920362619
0.758647076039358 0.523574773213868 0.525238779222495 0.426442681448548 0.176549890227543 0.512053669808322 1 1 1 0.183856044375197 0.199392242938869 0.422851331322177
0.844730310666214 0.597119423940113 0.236877986069552 0.322440379226849 0.642077466887267 0.392037402676285 0.861989209068295 0.417300190055066 0.585107417191639 0.66039363344053 0.287809125766362 0.0869096484216388
0.485211362818782 0.325474666163513 0.622225179677472 0.533732493310731 0.322121305766034 0.567724594053324 0.484164933386933 0.810411957893743 0.453378022641271 0.527358679174991 1 0.790502533226843
0.799926047097008 0.61911595125528 1 0.55894414183346 0.693522230254102 0.816282863523047 0.22963579877017 1 0.0856901388250315 0.708552250810616 0.54505670765849 0.12541323463947
0.798031054660938 0.485145644424696 0.413144805506196 0.39201164877943 0.268315743540956 0.868884845126457 0.644241451415433 0.956358512607752 0.35409324123895 0.231324341598053 0.0784510840537572 0.213115327736012
0.818749182431434 1 0.146683798345584 0.222470044803504 1 0.264566636460558 0.808185647517604 0.440797471646366 0.53824655644323 0.701437768949128 0.653812540943448 0.520949951294496
0.444052996942691 1 0.377636536546943 0.36539964634229 0.265070475202338 0.533385511496194 0.709766935094581 0.645681027969427 0.640457707003828 1 0.581911537730698 0.854880751556547
0.23413152064011 0.695674103554972 0.667633170084647 0.567746228348072 0.29633727552736 0.220649067650635 0.147292307809674 0.587162330835091 0.864880942425971 1 1 0.0311640415205195
0.904443712023719 1 0.322824351061395 0.678318421477128 0.189464130020938 1 0.192720956332912 0.847173159176524 0.373566835617809 0.855156397528409 0.86096933505766 0.706009420868592
0.266451238023928 1 0.590908863155348 0.111850545925649 0.255138848004471 0.224401792647039 0.347906727515845 0.0861608919587332 0.860912887595904 1 0.353884396788716 0.810422692688292
1 1 0.457012855675137 0.0230555155125503 0.824092313782265 0.442892352457084 0.281840531747758 1 0.772664676050433 0.36737487287297 0.32073505251831 0.710591241756295
0.270369734055968 0.49051763819024 0.859217068907144 0.621732856026458 0.266856523778423 1 0.315353646120062 0.64638127245074 0.386501685094385 0.309700146923903 0.579866329018859 0.143817157005495
0.673917332949084 0.118958159043416 0.412799625277357 0.266224626922186 1 0.110107993710996 0.825776624895382 1 0.615870077565917 0.769540814142303 0.514942257081853 0.355092459853191
1 0.470664470210181 0.703259515969594 0.627160742941221 0.379288124650421 0.715780613930524 0.269461162921426 0.280657078979719 0.0576949635878627 0.120978950063171 0.506547093644077 0.909608074985663
0.0740354573292175 1 0.497949833858806 0.463082611186448 1 0.102896191407911 1 0.763279372103275 0.720956684918588 0.525109073197736 1 0.681225115077522
0.100661349301255 0.63014078030755 0.108581769559245 1 0.124053530075607 0.0584746061893233 0.47924458111908 0.823348178006203 0.628233284501901 0.173438137340097 0.67025925006036 0.455923502203387
0.8265048319532 0.494147534514506 0.587773329076445 0.687302641353057 0.465499745490521 0.251092496668986 1 0.805235271564209 0.828283568932664 0.106143619467646 0.394062777657674 0.525086787505472
0.82662002794983 0.126549863133522 0.515989197703934 0.219713650335588 0.182910139104216 0.249920485897041 0.863174846447721 0.566320256998079 0.305437423884291 0.651368363361822 0.380832637294573 1
0.222586431586792 0.814621446457104 0.645972057749674 0.848411675146711 0.289587436094288 0.214935251756771 0.668192941564036 0.333529311233962 0.0759999017356041 0.169925938457835 1 1
0.209427063341588 0.455656924354633 1 1 0.0968730377962592 0.822359229440382 0.181643620550797 0.52834026896126 0.175499946950493 0.721617208930746 0.239689995473167 0.826794797099585
0.825687228234306 0.0787649938084739 0.43542807269266 0.757260895375733 0.854577065053493 0.771974090816947 0.129063173501201 1 0.55105740200008 0.831090317563066 0.676670101738164 0.883249132704311
0.878236201896415 0.661711024997357 0.493117224135497 0.789062845561631 0.851201831995447 0.160497293268631 0.456096780625797 0.394280645400568 0.187255161914861 1 0.385834951980233 0.304440481583411
0.705170361302421 0.330947718353384 0.514456066387786 0.60469106368477 0.21153228571893 0.556502256367141 0.0379920779257285 0.537818153710812 0.109221971143669 0.0368236968326457 0.633768814451216 0.693619606282515
0.297766369152873 0.778554204625565 0.437963158737517 1 0.141696950998179 0.385210566708214 0.348546652847196 0.643162391249915 0.257399333369145 0.657952136677256 0.594347872617514 0.192690185014494
0.510617994895728 0.434381641921228 0.261299355865878 0.378091979007797 0.510154526494883 0.424708350924389 0.0749548607376486 0.674694556161961 0.329786023243363 0.394325701827137 0.0766809036380039 0.41321268191199
0.834366311872348 0.619184349275749 0.216542859234318 0.205894404682727 0.0353779700409425 0.125720724753589 0.425542874509581 1 0.900921111846752 0.709661445788538 0.748752581557434 0.157537735581681
0.852706135444476 0.534729397911725 1 0.0795460710282302 0.223593191674429 0.178846080519497 1 0.0921543919439318 0.459272728257977 0.254627865066585 0.0522351375699592 0.504715706632354
0.511680995620567 0.606233963339406 0.715091204150259 0.708178825257402 0.688203126018109 0.342223671556574 0.12688255878076 0.410378860922468 0.339310466767018 0.120286121692438 0.375284017802414 0.730294941898565
0.0776057984302915 0.348264885240906 0.455123508102839 0.209410008132041 0.840533138200893 0.110791717677609 1 0.478800885054286 0.836926472466108 0.174838441747597 1 0.1524648605796
0.0553380456813036 0.781647876220344 0.263165690209753 0.330034863957541 0.0832906305923721 1 0.172721623891131 0.429977795872974 0.508178279148601 0.0204689779733633 0.202967228676501 0.582852623805221
0.317277592006647 0.591107534181511 0.286117256341667 1 0.8339476932232 0.0951798890493583 0.569487655374192 0.467799989695402 0.368769960314484 0.356318562835271 0.272796947020783 0.308093525187496
0.276050677035828 0.0374125480841826 0.706649472831876 0.597184640302624 0.197817614424203 0.465290256984585 0.457167899644508 0.0676526470323577 0.364256240227664 0.167668867554422 0.377050379333619 0.245815218193711
0.85111061712738 0.368747094073664 0.574398474957237 0.329663115136848 0.867150431704268 0.147860350830189 0.193552474655344 1 0.811163435082893 0.868421187036816 0.403781130282669 0.674276681472696
0.16424064486912 0.0626681228537418 0.815928005496345 0.157172484916525 0.567610287649875 1 0.618157210469604 0.13662619761799 0.00210537742735128 0.620606636500624 0.59527214662957 0.599816965904691
0.398883409157328 1 0.919545861124907 0.115593246215198 0.48467446475175 0.10053070411183 0.516771302720706 0.413307911301992 1 1 0.101352083151136 0.84022461131647
0.729566570338562 0.866825899051002 1 0.0793052479025395 0.2816936357688 0.66256585709124 0.119192724312874 0.418271750529193 0.69302025471562 0.808475642848947 0.516538427954347 0.327369913067837
0.251856941420854 0.730119318119951 0.433384695798138 0.177074134939198 0.481387284344579 0.788177081634733 0.786422401019059 0.589563654836378 0.658047605775427 1 0.455487503053061 0.649384034882577
0.358850660272152 0.857744035609211 0.880351908304556 0.189867612032742 0.210561240262655 0.866998368342742 0.352659703130444 0.825283351509327 0.309617183052683 0.503764002867125 0.507561598481173 0.500331115565952
0.210191660373313 0.340318733594968 0.874258245056711 1 0.259709769425847 0.147439733949077 0.126101240799386 0.72431666889349 0.149795050414829 0.548896010180183 0.338194426032347 0.0575643499875791
0.796475094075406 0.767371844447626 1 0.498734293061672 0.842994323416231 0.810122463762282 0.116328825637857 0.885978151267987 0.125178112984688 0.891019337801954 0.844194591478483 1
0.663653738961794 0.616657642112355 0.0718165984320546 0.556299662976686 0.418031579597823 0.371434315347092 0.0163520297276636 0.389165957002553 0.664844669918977 0.825324472858685 0.678018653604861 0.679431238966939
0.586025600464567 0.541277775768002 0.815710024054462 0.785470156057402 1 0.57092418959658 0.789273271685029 0.1297341148842 0.816908520879143 0.608685625938676 0.1239163724358 0.663239511471986
0.877438254072328 0.397830382257513 0.819162533246802 0.615447057252888 0.702803900336894 0.684455815152048 0.335099864281809 0.166016378609362 0.904057200552396 0.458667595861694 0.546861231211497 0.625347193040859
0.0561821228952876 0.199389649540748 0.778515032492599 0.427619388266505 0.18322808200382 0.312325081135287 0.841719856417037 0.117701764648311 0.81561308042895 1 0.632976661401654 0.021077804463019
0.537407685519195 0.395339418351185 0.619602969976995 0.686770933326135 0.32078080034355 0.153796292614921 1 1 0.790341486907173 0.779710290652259 0.42811932362653 0.794880386045223
0.871272910104671 0.24710696160027 0.77259528774994 0.0700514282620101 0.461916174593923 0.747013749420454 0.298178238745423 1 0.188945509663971 0.830409775262992 1 0.462329957218093
0.730020397598278 0.654158077449741 1 0.845499476671902 0.023825211510917 0.385210566708214 0.256951038918257 0.770731574451904 0.335664001615012 1 0.751707980587978 0.0401606479569895
0.832710591656465 1 0.634273206473101 0.873280757279797 0.491428207115244 0.615145063924939 0.575384110553657 0.678902131103615 0.659075905445892 0.794458216536188 1 0.397376628082887
0.822739715174788 0.451029363675395 0.0303353043827227 0.418882843041594 0.052287492103298 0.385210566708214 0.649990125782202 1 0.0243879945664696 0.426845522955905 0.212346190145212 0.236303631404787
0.120485161524103 0.54190923004855 0.425583626038531 0.211478865441076 0.013141317348545 0.59970108511712 0.593181891284402 0.203872597172151 0.59984186491209 0.247043329295592 0.934385184511006 0.693802415265152
0.257733393794761 0.623943294521405 0.406696825707961 0.526996996157144 0.0377755906151429 0.817052684149897 1 1 0.392899301902658 0.556810836386328 0.632369590347804 0.134361740557769
0.553251916137017 0.7037086112708 0.863755265356433 1 0.189792353894831 0.0738239055880947 0.205032961947019 1 0.186419854543072 0.326489222483921 0.445490695458198 0.688399577182266
0.494547183716064 1 0.0713537478691162 0.193710879871643 0.200249340705148 0.872223280548772 0.842040776552459 0.975557130729461 0.244534588977559 0.188384565189282 0.719955643354308 0.016319385144122
1 0.141594589695582 1 0.333679732572762 0.491498746157212 0.731329630438754 0.0294589528871693 0.880550782676169 0.689772883257785 0.0643284282832128 0.444608641289591 0.632804265115865
1 0.683536179659447 0.0449872087429288 0.739619876113573 0.85261649714953 0.384195269734451 0.0149735419468798 0.884249080878601 1 0.589397543305286 0.249539554730881 0.859911550501357
0.532879913541844 0.428273273667281 0.0525760613573227 0.80241960346724 0.373853654209899 0.276530685213746 0.824453783831998 1 0.565420644605522 0.403407758168012 0.825283351509327 0.304944268147467
0.590745750672528 0.395571390037129 0.0658954627846552 0.888766631381331 0.0347426089852355 0.559646644999528 0.355050680199562 1 0.63230516687597 0.69924981799232 0.778645084054203 0.904631248344653
0.0555798294626511 0.752912779223612 0.588480451215743 0.141710271389771 1 0.612024292384521 0.459328244996016 1 0.377327887703591 0.607693362794835 0.656539342969766 0.620033607033458
0.485397604112749 0.69517869099984 0.760538750916882 0.318008456119409 0.614591389719134 0.904014646330504 1 0.825283351509327 0.424931620817436 0.301157425091428 0.113448142852572 0.714856285165002
0.198374342135434 0.824375576803179 0.0248134377078855 0.472460373857678 0.752909382225707 0.304742077609142 0.653353465521232 0.640281030986915 1 1 0.748307772624597 0.14189828373522
0.236192704013374 0.159453024391305 0.251515516012239 0.342845468901915 0.858075224660063 0.786326973980161 0.817024492390102 1 0.908277283574746 1 0.371809299638 0.25046133989359
1 0.178489793404394 0.769259212395212 0.538039707588264 0.292615977597425 0.260050065309908 0.104317612356881 1 0.482675227944505 0.41397551851539 0.635779159202559 0.514171599934401
0.613278571366468 0.897030458952828 0.693223217894589 0.618496490844075 0.569096384207289 0.0596418756699605 0.856161562734978 1 0.760118961310119 0.372657352850072 1 0.266369897476746
0.291389601446155 0.334006174126746 0.308899180902944 0.455887987145989 1 1 0.358956693992588 1 0.220375917490462 0.589708045959021 0.652910662938865 0.565673170389227
0.157206530569519 0.544518649638256 0.380932966767247 1 0.825895289272744 0.287515475779503 0.72846248728392 0.423420194340884 0.748971354037291 0.502465287213825 1 0.327305000876614
1 1 0.859149813967638 0.814074152112062 0.0348618282640339 0.760733125850034 0.104276646126943 0.571408162829352 0.258405700844924 1 0.132004526635437 0.855421380681536
0.782028160271072 0.920644568446827 1 0.111640020302207 0.0704755236271337 0.197821169202778 0.887120436388538 1 0.240119719811821 0.634848725814333 0.389079740930405 0.199491578221346
0.470896566591701 0.489174587887634 0.781888370260561 0.427024816709105 0.840816693902956 0.190427961199674 0.608156569316431 0.529801052683225 0.710534089261317 0.279614189701056 0.358101359954862 0.604831552442946
0.159986782475569 0.0765553127317825 0.200760858364083 0.595479577046978 0.532788726286948 0.50952857616449 0.415644621761312 0.431272180801891 1 0.599911577999735 0.839627103683945 0.0952873311051252
0.0588724462701331 0.415705012619263 0.833161330461947 0.868895187997422 0.125760328662886 0.271336501587737 1 0.107582856972908 1 0.319365894505635 0.701049791403285 0.364821699460177
1 0.690515881516093 0.850314070171065 0.911332326467195 0.107867452268175 0.535190185840487 0.647688696938197 0.823048780356169 0.525458936563785 0.217759861133629 0.176454242176363 0.716231226700057
0.0531964791421814 0.0144759224258384 0.732743460544851 0.507993276918653 0.549327839296578 0.592086165848658 0.31482374636871 0.260275961198552 0.176546534652913 0.390259576523573 0.455776017298371 1
0.194104499855326 0.662109228538722 0.681299999989592 0.772004694547413 1 0.562217823158028 0.268899694316172 0.59389375276408 1 0.833576820346757 0.775820513554462 0.323053819411784
0.471625616417484 0.760277954529359 0.918809383932795 0.641998088517256 0.620299296294122 0.839964430825245 0.72631656696737 0.751480292768 0.613736885570255 0.597996374963453 0.385210566708214 0.525016474235963
0.21034616562976 0.525553561759324 0.445888760146261 0.775236117815859 0.839109554695754 0.747696056940775 0.287538167218412 0.365541767099519 0.233146885764204 0.417099776055449 0.822188694484962 0.239072012635277
0.913931069729309 0.743284983945206 0.210669610267871 0.307312727506431 0.207658732292338 0.771976700955721 0.703218061603325 0.613445365579083 0.919245738220077 0.698171889572804 0.768273457019198 0.396654922135599
