gene fun syn ratio
ZNF333 93 33 2.81818181818182
ADGRE2 121 49 2.46938775510204
ADGRE3 105 44 2.38636363636364
ADGRE5 119 55 2.16363636363636
CLEC17A 53 31 1.70967741935484
DDX39A 60 34 1.76470588235294
DNAJB1 58 23 2.52173913043478
GIPC1 49 32 1.53125
NDUFB7 19 7 2.71428571428571
PKN1 107 59 1.8135593220339
PTGER1 54 31 1.74193548387097
TECR 42 17 2.47058823529412
ZNF333 108 39 2.76923076923077
ADGRE2 120 74 1.62162162162162
ADGRE3 90 46 1.95652173913043
ADGRE5 136 63 2.15873015873016
CLEC17A 62 24 2.58333333333333
DDX39A 58 33 1.75757575757576
DNAJB1 53 25 2.12
GIPC1 53 18 2.94444444444444
NDUFB7 24 8 3
PKN1 139 71 1.95774647887324
PTGER1 58 30 1.93333333333333
TECR 36 22 1.63636363636364
ZNF333 114 35 3.25714285714286
ADGRE2 117 58 2.01724137931034
ADGRE3 99 55 1.8
ADGRE5 127 62 2.04838709677419
CLEC17A 65 21 3.0952380952381
DDX39A 64 23 2.78260869565217
DNAJB1 55 27 2.03703703703704
GIPC1 50 25 2
NDUFB7 21 8 2.625
PKN1 123 65 1.89230769230769
PTGER1 57 39 1.46153846153846
TECR 40 20 2
ZNF333 104 42 2.47619047619048
ADGRE2 126 50 2.52
ADGRE3 91 51 1.7843137254902
ADGRE5 138 51 2.70588235294118
CLEC17A 56 26 2.15384615384615
DDX39A 65 24 2.70833333333333
DNAJB1 42 19 2.21052631578947
GIPC1 42 28 1.5
NDUFB7 14 9 1.55555555555556
PKN1 136 61 2.22950819672131
PTGER1 52 36 1.44444444444444
TECR 41 16 2.5625
ZNF333 121 44 2.75
ADGRE2 139 53 2.62264150943396
ADGRE3 99 56 1.76785714285714
ADGRE5 137 56 2.44642857142857
CLEC17A 49 23 2.1304347826087
DDX39A 47 20 2.35
DNAJB1 55 23 2.39130434782609
GIPC1 54 22 2.45454545454545
NDUFB7 15 9 1.66666666666667
PKN1 124 57 2.17543859649123
PTGER1 67 26 2.57692307692308
TECR 48 26 1.84615384615385
ZNF333 94 40 2.35
ADGRE2 129 62 2.08064516129032
ADGRE3 98 51 1.92156862745098
ADGRE5 122 59 2.06779661016949
CLEC17A 53 23 2.30434782608696
DDX39A 57 27 2.11111111111111
DNAJB1 49 26 1.88461538461538
GIPC1 56 22 2.54545454545455
NDUFB7 20 4 5
PKN1 148 75 1.97333333333333
PTGER1 45 33 1.36363636363636
TECR 39 22 1.77272727272727
ZNF333 87 38 2.28947368421053
ADGRE2 116 54 2.14814814814815
ADGRE3 89 43 2.06976744186047
ADGRE5 122 76 1.60526315789474
CLEC17A 49 25 1.96
DDX39A 64 30 2.13333333333333
DNAJB1 49 23 2.1304347826087
GIPC1 45 15 3
NDUFB7 18 11 1.63636363636364
PKN1 137 66 2.07575757575758
PTGER1 48 31 1.54838709677419
TECR 39 29 1.3448275862069
ZNF333 88 25 3.52
ADGRE2 111 65 1.70769230769231
ADGRE3 98 45 2.17777777777778
ADGRE5 116 56 2.07142857142857
CLEC17A 57 29 1.96551724137931
DDX39A 59 28 2.10714285714286
DNAJB1 49 28 1.75
GIPC1 48 32 1.5
NDUFB7 20 8 2.5
PKN1 133 64 2.078125
PTGER1 58 30 1.93333333333333
TECR 40 21 1.9047619047619
ZNF333 104 39 2.66666666666667
ADGRE2 126 60 2.1
ADGRE3 111 48 2.3125
ADGRE5 121 47 2.57446808510638
CLEC17A 64 18 3.55555555555556
DDX39A 65 21 3.0952380952381
DNAJB1 47 21 2.23809523809524
GIPC1 47 26 1.80769230769231
NDUFB7 20 12 1.66666666666667
PKN1 139 64 2.171875
PTGER1 50 33 1.51515151515152
TECR 50 27 1.85185185185185
ZNF333 100 43 2.32558139534884
ADGRE2 130 52 2.5
ADGRE3 82 45 1.82222222222222
ADGRE5 146 62 2.35483870967742
CLEC17A 55 27 2.03703703703704
DDX39A 50 34 1.47058823529412
DNAJB1 43 21 2.04761904761905
GIPC1 46 38 1.21052631578947
NDUFB7 27 9 3
PKN1 135 65 2.07692307692308
PTGER1 61 35 1.74285714285714
TECR 48 22 2.18181818181818
ZNF333 101 40 2.525
ADGRE2 116 69 1.68115942028985
ADGRE3 88 44 2
ADGRE5 143 52 2.75
CLEC17A 50 22 2.27272727272727
DDX39A 60 28 2.14285714285714
DNAJB1 39 18 2.16666666666667
GIPC1 50 21 2.38095238095238
NDUFB7 15 6 2.5
PKN1 139 63 2.20634920634921
PTGER1 46 26 1.76923076923077
TECR 44 26 1.69230769230769
ZNF333 100 38 2.63157894736842
ADGRE2 131 61 2.14754098360656
ADGRE3 80 45 1.77777777777778
ADGRE5 118 56 2.10714285714286
CLEC17A 39 31 1.25806451612903
DDX39A 60 30 2
DNAJB1 51 27 1.88888888888889
GIPC1 36 23 1.56521739130435
NDUFB7 33 9 3.66666666666667
PKN1 121 62 1.95161290322581
PTGER1 62 37 1.67567567567568
TECR 35 20 1.75
ZNF333 101 45 2.24444444444444
ADGRE2 130 57 2.28070175438596
ADGRE3 92 51 1.80392156862745
ADGRE5 111 58 1.91379310344828
CLEC17A 57 21 2.71428571428571
DDX39A 70 34 2.05882352941176
DNAJB1 52 19 2.73684210526316
GIPC1 48 34 1.41176470588235
NDUFB7 18 4 4.5
PKN1 125 74 1.68918918918919
PTGER1 60 34 1.76470588235294
TECR 53 20 2.65
ZNF333 87 38 2.28947368421053
ADGRE2 124 56 2.21428571428571
ADGRE3 96 61 1.57377049180328
ADGRE5 120 46 2.60869565217391
CLEC17A 63 23 2.73913043478261
DDX39A 67 26 2.57692307692308
DNAJB1 53 21 2.52380952380952
GIPC1 41 23 1.78260869565217
NDUFB7 19 7 2.71428571428571
PKN1 131 77 1.7012987012987
PTGER1 56 29 1.93103448275862
TECR 45 20 2.25
ZNF333 97 38 2.55263157894737
ADGRE2 108 57 1.89473684210526
ADGRE3 101 53 1.90566037735849
ADGRE5 108 47 2.29787234042553
CLEC17A 57 22 2.59090909090909
DDX39A 57 20 2.85
DNAJB1 42 20 2.1
GIPC1 44 21 2.0952380952381
NDUFB7 27 7 3.85714285714286
PKN1 151 79 1.91139240506329
PTGER1 43 44 0.977272727272727
TECR 42 22 1.90909090909091
ZNF333 108 41 2.63414634146341
ADGRE2 130 67 1.94029850746269
ADGRE3 91 56 1.625
ADGRE5 124 49 2.53061224489796
CLEC17A 60 31 1.93548387096774
DDX39A 71 27 2.62962962962963
DNAJB1 32 19 1.68421052631579
GIPC1 50 25 2
NDUFB7 19 12 1.58333333333333
PKN1 135 66 2.04545454545455
PTGER1 49 23 2.1304347826087
TECR 44 21 2.0952380952381
ZNF333 91 44 2.06818181818182
ADGRE2 117 49 2.38775510204082
ADGRE3 107 45 2.37777777777778
ADGRE5 132 53 2.49056603773585
CLEC17A 55 20 2.75
DDX39A 43 33 1.3030303030303
DNAJB1 40 24 1.66666666666667
GIPC1 49 33 1.48484848484848
NDUFB7 20 14 1.42857142857143
PKN1 131 71 1.84507042253521
PTGER1 47 28 1.67857142857143
TECR 35 21 1.66666666666667
ZNF333 106 45 2.35555555555556
ADGRE2 129 40 3.225
ADGRE3 88 46 1.91304347826087
ADGRE5 126 77 1.63636363636364
CLEC17A 60 26 2.30769230769231
DDX39A 47 21 2.23809523809524
DNAJB1 52 33 1.57575757575758
GIPC1 41 22 1.86363636363636
NDUFB7 13 9 1.44444444444444
PKN1 148 71 2.08450704225352
PTGER1 59 39 1.51282051282051
TECR 39 17 2.29411764705882
ZNF333 98 39 2.51282051282051
ADGRE2 130 51 2.54901960784314
ADGRE3 86 49 1.75510204081633
ADGRE5 131 58 2.25862068965517
CLEC17A 52 20 2.6
DDX39A 70 20 3.5
DNAJB1 53 26 2.03846153846154
GIPC1 40 30 1.33333333333333
NDUFB7 28 8 3.5
PKN1 125 73 1.71232876712329
PTGER1 46 25 1.84
TECR 46 23 2
ZNF333 90 45 2
ADGRE2 123 51 2.41176470588235
ADGRE3 110 66 1.66666666666667
ADGRE5 119 53 2.24528301886792
CLEC17A 53 12 4.41666666666667
DDX39A 61 25 2.44
DNAJB1 57 21 2.71428571428571
GIPC1 41 22 1.86363636363636
NDUFB7 21 9 2.33333333333333
PKN1 129 70 1.84285714285714
PTGER1 66 36 1.83333333333333
TECR 41 25 1.64
ZNF333 101 35 2.88571428571429
ADGRE2 118 50 2.36
ADGRE3 95 47 2.02127659574468
ADGRE5 123 67 1.83582089552239
CLEC17A 59 20 2.95
DDX39A 71 29 2.44827586206897
DNAJB1 34 19 1.78947368421053
GIPC1 44 23 1.91304347826087
NDUFB7 16 14 1.14285714285714
PKN1 140 71 1.97183098591549
PTGER1 54 26 2.07692307692308
TECR 44 16 2.75
ZNF333 94 39 2.41025641025641
ADGRE2 117 73 1.6027397260274
ADGRE3 92 36 2.55555555555556
ADGRE5 127 74 1.71621621621622
CLEC17A 54 22 2.45454545454545
DDX39A 64 32 2
DNAJB1 42 30 1.4
GIPC1 44 19 2.31578947368421
NDUFB7 18 7 2.57142857142857
PKN1 131 73 1.79452054794521
PTGER1 49 35 1.4
TECR 41 15 2.73333333333333
ZNF333 108 41 2.63414634146341
ADGRE2 133 55 2.41818181818182
ADGRE3 86 53 1.62264150943396
ADGRE5 108 54 2
CLEC17A 51 27 1.88888888888889
DDX39A 65 29 2.24137931034483
DNAJB1 42 28 1.5
GIPC1 39 21 1.85714285714286
NDUFB7 20 7 2.85714285714286
PKN1 145 63 2.3015873015873
PTGER1 44 29 1.51724137931034
TECR 53 22 2.40909090909091
ZNF333 123 36 3.41666666666667
ADGRE2 99 56 1.76785714285714
ADGRE3 107 50 2.14
ADGRE5 120 58 2.06896551724138
CLEC17A 48 21 2.28571428571429
DDX39A 66 22 3
DNAJB1 42 17 2.47058823529412
GIPC1 47 21 2.23809523809524
NDUFB7 29 11 2.63636363636364
PKN1 135 60 2.25
PTGER1 55 34 1.61764705882353
TECR 47 21 2.23809523809524
ZNF333 107 50 2.14
ADGRE2 133 49 2.71428571428571
ADGRE3 97 44 2.20454545454545
ADGRE5 121 49 2.46938775510204
CLEC17A 31 24 1.29166666666667
DDX39A 66 31 2.12903225806452
DNAJB1 50 12 4.16666666666667
GIPC1 61 27 2.25925925925926
NDUFB7 13 10 1.3
PKN1 121 76 1.59210526315789
PTGER1 48 35 1.37142857142857
TECR 51 20 2.55
ZNF333 104 34 3.05882352941176
ADGRE2 119 58 2.05172413793103
ADGRE3 88 47 1.87234042553191
ADGRE5 143 58 2.46551724137931
CLEC17A 59 18 3.27777777777778
DDX39A 64 32 2
DNAJB1 46 23 2
GIPC1 37 22 1.68181818181818
NDUFB7 26 8 3.25
PKN1 123 67 1.83582089552239
PTGER1 51 30 1.7
TECR 43 19 2.26315789473684
ZNF333 99 40 2.475
ADGRE2 122 57 2.14035087719298
ADGRE3 85 56 1.51785714285714
ADGRE5 113 54 2.09259259259259
CLEC17A 57 23 2.47826086956522
DDX39A 54 31 1.74193548387097
DNAJB1 49 17 2.88235294117647
GIPC1 55 19 2.89473684210526
NDUFB7 21 14 1.5
PKN1 142 81 1.75308641975309
PTGER1 66 24 2.75
TECR 47 14 3.35714285714286
ZNF333 117 48 2.4375
ADGRE2 129 51 2.52941176470588
ADGRE3 102 45 2.26666666666667
ADGRE5 122 63 1.93650793650794
CLEC17A 56 19 2.94736842105263
DDX39A 50 25 2
DNAJB1 56 19 2.94736842105263
GIPC1 42 22 1.90909090909091
NDUFB7 17 7 2.42857142857143
PKN1 159 74 2.14864864864865
PTGER1 57 24 2.375
TECR 47 27 1.74074074074074
ZNF333 105 35 3
ADGRE2 119 67 1.77611940298507
ADGRE3 96 49 1.95918367346939
ADGRE5 124 51 2.43137254901961
CLEC17A 55 28 1.96428571428571
DDX39A 60 23 2.60869565217391
DNAJB1 54 27 2
GIPC1 51 21 2.42857142857143
NDUFB7 14 10 1.4
PKN1 145 66 2.1969696969697
PTGER1 64 33 1.93939393939394
TECR 44 19 2.31578947368421
ZNF333 102 41 2.48780487804878
ADGRE2 126 66 1.90909090909091
ADGRE3 101 42 2.4047619047619
ADGRE5 136 64 2.125
