gene fun syn ratio
ADGRE5 148 68 2.17647058823529
CLEC17A 62 24 2.58333333333333
DDX39A 78 38 2.05263157894737
DNAJB1 68 29 2.3448275862069
GIPC1 49 25 1.96
NDUFB7 21 9 2.33333333333333
PKN1 172 91 1.89010989010989
PTGER1 52 41 1.26829268292683
TECR 43 27 1.59259259259259
ZNF333 119 37 3.21621621621622
ADGRE2 144 66 2.18181818181818
ADGRE3 105 44 2.38636363636364
ADGRE5 153 66 2.31818181818182
CLEC17A 62 30 2.06666666666667
DDX39A 83 34 2.44117647058824
DNAJB1 65 34 1.91176470588235
GIPC1 59 26 2.26923076923077
NDUFB7 25 14 1.78571428571429
PKN1 156 96 1.625
PTGER1 80 49 1.63265306122449
TECR 39 32 1.21875
ZNF333 110 40 2.75
ADGRE2 125 61 2.04918032786885
ADGRE3 115 61 1.88524590163934
ADGRE5 131 76 1.72368421052632
CLEC17A 65 26 2.5
DDX39A 73 32 2.28125
DNAJB1 61 36 1.69444444444444
GIPC1 57 31 1.83870967741935
NDUFB7 18 18 1
PKN1 162 114 1.42105263157895
PTGER1 78 36 2.16666666666667
TECR 43 25 1.72
ZNF333 119 48 2.47916666666667
ADGRE2 126 78 1.61538461538462
ADGRE3 104 44 2.36363636363636
ADGRE5 129 68 1.89705882352941
CLEC17A 68 25 2.72
DDX39A 70 37 1.89189189189189
DNAJB1 67 35 1.91428571428571
GIPC1 65 28 2.32142857142857
NDUFB7 20 12 1.66666666666667
PKN1 160 85 1.88235294117647
PTGER1 61 24 2.54166666666667
TECR 52 28 1.85714285714286
ZNF333 125 44 2.84090909090909
ADGRE2 142 79 1.79746835443038
ADGRE3 108 54 2
ADGRE5 175 86 2.03488372093023
CLEC17A 73 28 2.60714285714286
DDX39A 64 38 1.68421052631579
DNAJB1 55 35 1.57142857142857
GIPC1 55 26 2.11538461538462
NDUFB7 26 10 2.6
PKN1 146 76 1.92105263157895
PTGER1 47 36 1.30555555555556
TECR 52 23 2.26086956521739
ZNF333 107 55 1.94545454545455
ADGRE2 140 78 1.79487179487179
ADGRE3 111 50 2.22
ADGRE5 149 68 2.19117647058824
CLEC17A 65 30 2.16666666666667
DDX39A 68 30 2.26666666666667
DNAJB1 63 31 2.03225806451613
GIPC1 52 27 1.92592592592593
NDUFB7 17 12 1.41666666666667
PKN1 156 91 1.71428571428571
PTGER1 62 31 2
TECR 45 25 1.8
ZNF333 104 49 2.12244897959184
ADGRE2 173 82 2.10975609756098
ADGRE3 113 55 2.05454545454545
ADGRE5 131 72 1.81944444444444
CLEC17A 63 26 2.42307692307692
DDX39A 74 37 2
DNAJB1 55 23 2.39130434782609
GIPC1 46 23 2
NDUFB7 20 9 2.22222222222222
PKN1 156 81 1.92592592592593
PTGER1 68 45 1.51111111111111
TECR 57 19 3
ZNF333 122 52 2.34615384615385
ADGRE2 153 69 2.21739130434783
ADGRE3 108 58 1.86206896551724
ADGRE5 133 67 1.98507462686567
CLEC17A 67 30 2.23333333333333
DDX39A 71 25 2.84
DNAJB1 49 31 1.58064516129032
GIPC1 54 26 2.07692307692308
NDUFB7 26 14 1.85714285714286
PKN1 158 90 1.75555555555556
PTGER1 47 36 1.30555555555556
TECR 46 19 2.42105263157895
ZNF333 129 49 2.63265306122449
ADGRE2 161 79 2.0379746835443
ADGRE3 108 64 1.6875
ADGRE5 137 72 1.90277777777778
CLEC17A 75 21 3.57142857142857
DDX39A 71 30 2.36666666666667
DNAJB1 62 25 2.48
GIPC1 60 29 2.06896551724138
NDUFB7 27 14 1.92857142857143
PKN1 151 88 1.71590909090909
PTGER1 65 40 1.625
TECR 47 22 2.13636363636364
ZNF333 108 52 2.07692307692308
ADGRE2 153 68 2.25
ADGRE3 113 45 2.51111111111111
ADGRE5 147 78 1.88461538461538
CLEC17A 70 26 2.69230769230769
DDX39A 62 34 1.82352941176471
DNAJB1 67 32 2.09375
GIPC1 49 25 1.96
NDUFB7 25 10 2.5
PKN1 159 74 2.14864864864865
PTGER1 55 34 1.61764705882353
TECR 40 35 1.14285714285714
ZNF333 110 41 2.68292682926829
ADGRE2 160 84 1.9047619047619
ADGRE3 110 54 2.03703703703704
ADGRE5 142 64 2.21875
CLEC17A 60 33 1.81818181818182
DDX39A 58 29 2
DNAJB1 69 24 2.875
GIPC1 49 28 1.75
NDUFB7 17 9 1.88888888888889
PKN1 157 89 1.76404494382022
PTGER1 51 40 1.275
TECR 45 27 1.66666666666667
ZNF333 132 52 2.53846153846154
ADGRE2 150 65 2.30769230769231
ADGRE3 109 57 1.91228070175439
ADGRE5 159 69 2.30434782608696
CLEC17A 73 26 2.80769230769231
DDX39A 71 42 1.69047619047619
DNAJB1 54 27 2
GIPC1 61 29 2.10344827586207
NDUFB7 20 17 1.17647058823529
PKN1 175 83 2.10843373493976
PTGER1 52 38 1.36842105263158
TECR 59 30 1.96666666666667
ZNF333 122 52 2.34615384615385
ADGRE2 160 76 2.10526315789474
ADGRE3 115 46 2.5
ADGRE5 149 83 1.79518072289157
CLEC17A 68 27 2.51851851851852
DDX39A 62 35 1.77142857142857
DNAJB1 75 32 2.34375
GIPC1 60 31 1.93548387096774
NDUFB7 25 12 2.08333333333333
PKN1 149 92 1.6195652173913
PTGER1 40 32 1.25
TECR 50 22 2.27272727272727
ZNF333 110 46 2.39130434782609
ADGRE2 164 75 2.18666666666667
ADGRE3 113 62 1.82258064516129
ADGRE5 151 59 2.5593220338983
CLEC17A 77 33 2.33333333333333
DDX39A 68 36 1.88888888888889
DNAJB1 51 29 1.75862068965517
GIPC1 59 38 1.55263157894737
NDUFB7 26 9 2.88888888888889
PKN1 165 83 1.98795180722892
PTGER1 59 37 1.59459459459459
TECR 55 28 1.96428571428571
ZNF333 100 48 2.08333333333333
ADGRE2 136 64 2.125
ADGRE3 94 57 1.64912280701754
ADGRE5 157 77 2.03896103896104
CLEC17A 61 24 2.54166666666667
DDX39A 84 38 2.21052631578947
DNAJB1 61 32 1.90625
GIPC1 52 22 2.36363636363636
NDUFB7 19 13 1.46153846153846
PKN1 156 100 1.56
PTGER1 60 38 1.57894736842105
TECR 42 28 1.5
ZNF333 121 56 2.16071428571429
ADGRE2 143 78 1.83333333333333
ADGRE3 103 46 2.23913043478261
ADGRE5 154 73 2.10958904109589
CLEC17A 68 26 2.61538461538462
DDX39A 68 27 2.51851851851852
DNAJB1 54 19 2.84210526315789
GIPC1 43 28 1.53571428571429
NDUFB7 24 9 2.66666666666667
PKN1 163 90 1.81111111111111
PTGER1 56 35 1.6
TECR 49 28 1.75
ZNF333 123 50 2.46
ADGRE2 158 74 2.13513513513514
ADGRE3 122 59 2.06779661016949
ADGRE5 144 80 1.8
CLEC17A 61 33 1.84848484848485
DDX39A 57 33 1.72727272727273
DNAJB1 61 27 2.25925925925926
GIPC1 53 28 1.89285714285714
NDUFB7 19 12 1.58333333333333
PKN1 153 85 1.8
PTGER1 61 38 1.60526315789474
TECR 45 24 1.875
ZNF333 123 46 2.67391304347826
ADGRE2 138 75 1.84
ADGRE3 105 69 1.52173913043478
ADGRE5 135 79 1.70886075949367
CLEC17A 64 35 1.82857142857143
DDX39A 69 36 1.91666666666667
DNAJB1 70 24 2.91666666666667
GIPC1 59 29 2.03448275862069
NDUFB7 29 13 2.23076923076923
PKN1 148 77 1.92207792207792
PTGER1 59 25 2.36
TECR 43 21 2.04761904761905
ZNF333 136 47 2.8936170212766
