ADGRE2 ADGRE3 ADGRE5 CLEC17A DDX39A DNAJB1 GIPC1 NDUFB7 PKN1 PTGER1 TECR ZNF333
0.326374925714906 0.671553945635891 0.160448018217032 0.643352045126835 0.841531489680258 0.201122143606451 0.11921656952641 0.0738379853778986 0.0543022590150674 0.895268488166146 0.568338083648981 0.716964941489758
0.136750900020187 0.969163121180739 0.131343639722908 0.712641184747501 0.29220276058535 0.109150448114378 0.774956544849725 0.464967176851845 0.680200480318159 0.468862927797445 0.480013751393089 0.100681963758491
0.0551639087843705 0.0366239489866597 0.202794364210677 0.513444548144645 0.783228237639015 0.65339943355727 0.0793694919609827 0.578864855472371 0.751163432039105 0.378533650653543 0.0154075028630288 0.651118560251101
0.91728852735663 0.497335900562589 0.323117493106838 0.0300877000169997 0.705512855425229 0.647690792696721 0.786361432099542 0.483096091482742 0.590760510879822 0.612512149435264 0.86661319893947 0.794912119972641
0.207233503656094 0.49208898840419 0.37763921627712 0.0123240185299309 0.653837182205108 0.422856595918642 0.880662561925325 0.283525617282899 0.927606300476943 0.913104091655789 0.379017196120967 0.714843081770878
0.68997616435305 0.748437545965975 0.89148845987526 0.987571800361729 0.145701195390652 0.27566084544175 0.944662697272713 0.863945734043354 0.165863044264323 0.580516061868651 0.777197728501452 0.144137517688282
0.641873239084905 0.0315929580209592 0.134691553996969 0.0787692784740961 0.23830402189508 0.968475633124952 0.955973888723098 0.342256035328917 0.0692219606876257 0.865517544537465 0.959487313412643 0.326614604565278
0.979123755979829 0.586286737619715 0.599481826999822 0.198617226933722 0.836380787679789 0.715549588595557 0.816525275575077 0.519341334409925 0.859980729023007 0.274024155185333 0.949717973460414 0.786443440075959
0.408296631025879 0.688179542337027 0.0996157364375227 0.355533395856822 0.0620483480710244 0.272722237021053 0.66633278477133 0.171413282008113 0.635260653636384 0.845416234484884 0.711720693822216 0.616540854113039
0.88800041047487 0.754773472146171 0.158621396958764 0.354969990504731 0.409200192056054 0.112144691472482 0.28496461167748 0.121144696497434 0.644810069257976 0.385303203546088 0.854363918261623 0.140100717678748
0.117927696865724 0.691096405555831 0.243565972360918 0.300983917862602 0.606752761089279 0.667942615536948 0.414740590340265 0.0494374037767536 0.393447413587651 0.441180693450737 0.874041699507171 0.220173414390683
0.0630586816763032 0.577520523570718 0.603765929436439 0.0179491855303222 0.884170226745167 0.160753229235693 0.306480073842222 0.864232035095077 0.687235743690898 0.239842674783705 0.516673730141459 0.308594773797413
0.765090372929798 0.0658840930908606 0.596357985148823 0.0777567486053339 0.403700354585692 0.54720330301675 0.382020459668667 NA 0.254901068506037 0.127758230280786 0.523539203790228 0.818722537167268
0.372011048319359 0.387404699786281 0.816218826980312 0.283131515822815 0.414782300228923 0.611121300556958 0.819001487718163 0.801313728924097 0.787756899129193 0.390064693283905 0.776377106523504 0.329608167125732
0.224323569246455 0.568477114142931 0.721338952266805 0.00340382251410973 0.824019015912233 0.221071801148891 0.653581921243769 0.278624389617823 0.551837154732589 0.0564045646217276 0.971662023601262 0.0671621404497986
0.300998466590533 0.0833919339459523 0.804384839091023 0.193854505474922 0.0609768644757749 0.936255313799958 0.631747825548863 0.874405190836705 0.982764542438446 0.772413532392255 0.945881775751732 0.538276361404088
0.616185097456188 0.979574143062178 0.208968216090713 0.832529939804552 0.318648892361097 0.198521689437897 0.681855015314057 0.292616560098253 0.80690757103235 0.711363070734058 0.00913737336078969 0.997784128375547
0.351192677710544 0.906996573140457 0.665415066497846 0.7313505259665 0.117633269091997 0.380365928147435 0.0922343086749097 0.768857407681958 0.437894223188462 0.668705690431544 0.18426779821524 0.117070535208769
0.166272682639873 0.968215954414203 0.112129842055355 0.790765061688762 0.0236053959288047 0.328281826052555 0.0450900609055931 NA 0.831789686098756 0.867486843336646 0.187299581642223 0.380002563693474
0.767841697969541 0.0870573944444869 0.0016176690899212 0.967172774584284 0.600673015467929 0.408895834960469 0.000746166447901704 0.572448225051016 0.388705532705642 0.51505603246852 0.0932974755306885 0.0474522317122417
0.318096729412474 0.0316943885140588 0.52943542708022 0.515795649721288 0.748929359439792 0.0475001422599895 0.436781030333782 0.00639989670088578 0.11337603094064 0.264112452085041 0.268592138708077 0.572484057170657
0.401033881746099 0.0702384606639319 0.107326914583639 0.0218932710166316 0.991842873568294 0.655419389318399 0.345233075474384 0.882234499196999 0.210778791100585 0.228444931815081 0.928996776997807 0.913850230767276
0.727305467634444 0.671508905937772 0.345547235483416 0.00823604149188421 0.239502993545216 0.0749724468301588 0.770522114245874 0.875467950382179 0.426102971941281 0.328331874112536 0.0524650831198497 0.605699927481724
0.128698802162483 0.391447752517999 0.0859451223280712 0.929326120623889 0.450668675119806 0.395729841700452 0.875541160081332 0.884115654292305 0.904476743380302 0.777325579869491 0.0466595712635616 0.823810513204203
