prox_p prox_int_p prox2_p prox2_all_p prox2_int_p iecat_p skat_int_p skat_ext_p skat_all_p iecat_p_syn skat_int_p_syn skat_ext_p_syn skat_all_p_syn
0.810275656231535 0.0624531857356444 0.810342964532214 0.0629978736732572 0.0625838185238892 0.34538724106542 0.317950095604866 1 0.754024151604889 0.730665224912799 0.518865115618399 0.823736772964784 0.555835548199184
0.627654116864659 0.938281782666605 0.627403194575808 0.938281736933012 0.938281736932977 0.328063290846129 0.452245135516352 0.663910931174414 0.79254984513835 0.86148213517032 0.923141524276174 0.720270153139833 0.777668092736089
0.644963291562463 0.104906086183904 0.644769833264805 0.0848853559501716 0.105099934846146 0.22610986056768 0.257648105542873 0.780656848446562 0.586364483458066 0.616546858571879 0.368944485980095 0.896941538238458 0.743436142186505
0.587843077734391 0.840413298630536 0.588176011288166 0.803524430825985 0.840411414390505 0.775423530410551 0.707881995988122 0.356461202674046 0.381026841910343 0.706855373208891 0.764685541102329 0.189412940219523 0.392261168713558
0.0858530164532113 0.306345790990992 0.0863699763197392 0.290026611348645 0.306455428075046 0.61374582202901 0.33741525425007 0.70879026924763 0.918680441766661 0.226530973430038 0.116744281921622 0.213918093693134 0.148680426042821
0.631204377975898 0.524335020833381 0.631040592353378 0.534014440138226 0.524356651598432 0.481782675840586 0.475482045168405 0.303179873389789 0.520366808983564 0.821279200973354 0.855796862269093 0.601486137732724 0.825713389359895
0.166108190537066 0.665446295027085 0.165384386563771 0.648445016670395 0.66544415398504 0.460838707805284 0.756081986836557 0.425221809692256 0.468899100576157 0.249613834570401 0.516804561017038 0.488598643417641 0.672944983133399
0.857671551557655 0.921455439594565 0.857630622312388 0.84008082951498 0.921457542411534 0.587960751711739 0.451207782940642 0.727735976804714 0.382321313229456 0.756298507782821 0.6420654178192 0.934448672672816 0.672607014945559
0.00855701747046108 0.00867907494665757 0.00906747466010174 0.0089144370733157 0.00885253844177634 0.450766323942739 0.702606039796479 0.691224285054777 0.743072286125496 0.00433045165281143 0.00177603976655338 0.0200461201888595 0.00687273629770524
0.430325932593004 0.227653060676398 0.429812049550162 0.243690602492032 0.227961316391056 0.638359819381685 0.517865535433587 1 0.880749607757622 0.799889433299439 0.246602158447241 0.583494257588677 0.182037365484251
0.115572845731235 0.376313839666063 0.116650217576765 0.363242126686112 0.376407483664858 0.880902642654368 0.920837616446659 1 0.925405911171294 0.233553485590572 0.376536587009135 0.124787809648814 0.189940423028275
0.612897333425926 0.288130026707026 0.612702850204946 0.288182115511004 0.288182115511029 0.223475427504744 0.137824586096355 0.249127564932208 0.210835054781945 1 1 0.817588712132345 1
0.157840794455436 0.598651499516863 0.157097686859509 0.535227782929371 0.598661669553457 0.653462251801641 1 0.651364457838818 0.680100986325256 0.446685049010321 0.750096413708773 0.393244789799255 0.538498956045013
0.771192353690583 0.254317294524732 0.77129785387673 0.215850359896733 0.254442583160776 0.543892958539556 0.811236927547669 0.848010026690083 0.864160519082958 0.76871834741024 0.671558883800123 0.460085665353135 0.734325662674886
0.956193431627323 0.151508244719806 0.956190646162786 0.161527580970344 0.151622346766599 1 1 1 0.892748707929652 0.798590265560898 0.91305065908479 0.817959745466274 0.85255402357107
0.0911173055067676 0.535968891347663 0.0919654352106534 0.562106342108168 0.535994615614201 0.937373300078171 1 0.807289736755308 0.798062724601752 0.193007065092778 0.445176910022743 0.180249561337101 0.288221722607927
0.514718178236807 0.450512393178828 0.514946336073437 0.517507787611971 0.450539478044771 0.640005258697986 0.580287279056786 0.604565356373608 0.940238994694953 1 1 0.647819824349905 0.815757161851607
0.442771774570626 0.662020797768013 0.442177161989984 0.656326270716957 0.662019728695642 0.322937845091757 0.671027187190748 0.332415450056636 0.425676170591059 0.807403274840894 0.817078689600159 1 1
0.82053471212564 0.492747092762464 0.820478548418839 0.496389023478354 0.49275112365797 0.287187528822553 0.35759867518779 0.863134945591123 0.655541085515678 0.165515828149361 0.147621506846081 1 1
