skat_int_p,skat_ext_p,skat_all_p,burden_int_p,burden_ext_p,burden_all_p,skat_int_p_syn,skat_ext_p_syn,skat_all_p_syn,burden_int_p_syn,burden_ext_p_syn,burden_all_p_syn
0.03,0.36,0.19,0,0.08,0.05,0.01,0.29,0.13,0.05,0.05,0.04
