skat_int_p skat_ext_p skat_all_p burden_int_p burden_ext_p burden_all_p skat_int_p_syn skat_ext_p_syn skat_all_p_syn burden_int_p_syn burden_ext_p_syn burden_all_p_syn
0.749667834251814 0.697674735746408 0.72503890003529 0.189279829357461 0.214061838782892 0.155585482870507 0.695083364004866 0.13840338017967 0.322559038463434 0.366708071504168 0.716279329318812 0.661989780235732
0.884303385437686 0.172567593157328 0.508510044674377 0.459180674677834 0.267867399169639 0.33572635949717 0.746307679407096 0.6372392233275 0.781391518585518 0.304251854115051 0.0838004245040483 0.08403988127157
0.550545012255727 0.890494124818222 0.672266991808425 0.436992430035818 0.82935522583679 0.898605092523157 0.616165666215312 0.932754160536003 0.898027217325069 0.915546230032468 0.962125568561995 0.991109280848398
0.643179961928222 0.429064677897426 0.4367733766862 0.752431010331127 0.0782522713081965 0.167079627038071 0.24784258422979 0.214443126401332 0.0796938826357074 0.972708249595137 0.965906317342915 0.949931477171776
0.0343732198087567 0.40660664215865 0.0914236279194631 0.40974534158944 0.232514440968347 0.327317189838053 0.821885016936705 0.364597198687005 0.669324895927278 0.0158371487850827 0.00917695346319081 0.00461047077660917
0.613284660093691 0.291768051784564 0.309258990909055 0.237460780341508 0.989719978422109 0.667243649789883 0.600340038314931 0.592305073356281 0.496491598283223 0.403728116010302 0.531260470802428 0.974510696061869
0.91532904462633 0.524081834628131 0.699856533481388 0.533044163450539 0.244829555084638 0.29992458400002 0.665704681398932 0.49044461487919 0.611257317420572 0.482413768814637 0.378628558417813 0.343693351588561
0.689156593117929 0.337877177306322 0.352773187789834 0.191474824259721 0.25781845985834 0.155076834651399 0.619293141891349 0.81453149549398 0.652213679205968 0.214027092780813 0.636481010528813 0.387892603359704
0.453931049407819 0.528915867206243 0.325947649906746 0.493810890451071 0.851877516590633 0.917094462596099 0.969744885772995 0.257679999128002 0.384345905784036 0.20658526053401 0.000163871422583716 0.00212525802456047
0.479954241164117 0.403621856251715 0.364312524463968 0.489887933246542 0.189515881463669 0.535806391651817 0.644851557986044 0.588465497317809 0.420077759703472 0.136931497927443 0.0886454692673679 0.0690619164903056
0.499295576789379 0.452634813238133 0.282485641629057 0.651082993440227 0.00669682930409027 0.0304187607325531 0.765414650884105 0.742779401879204 0.796084682461346 0.34496438789126 0.924212374185228 0.66942434209958
0.722702430065996 0.491664669249332 0.615490523785574 0.661933280571652 0.11275957216334 0.203939040777983 0.859678445040923 0.819336453646575 0.870584159676302 0.298461093019608 0.346045753990216 0.324460591791722
0.920474903140388 0.771268288538649 0.916400599024328 0.265923288940678 0.584929385691589 0.895560074763889 0.306073021674329 0.724671873615402 0.492330989087876 0.734658129540516 0.959511709279209 0.928358519729883
0.205336699494378 0.736598160185085 0.369974554441093 0.797937873119586 0.835000481831244 0.918163552907408 0.198384741295302 0.140987405503522 0.140511854022315 0.837879583643595 0.339281386647837 0.457874561672638
0.0511237814737412 0.47161574814363 0.117830223966856 0.584215117056179 0.420074374837687 0.747133617259156 0.748015231420334 0.966669035028682 0.983607614735118 0.38004786448837 0.457130999433798 0.977661814575467
0.554635293567307 0.216128139954046 0.252990517711595 0.975841522986673 0.686006861612144 0.709336532646348 0.415562313532863 0.294907427949563 0.256273574949685 0.816706694021742 0.482032959676647 0.541580754741704
0.801620036774294 0.812576591692091 0.892254265491234 0.511157942903343 0.538369183707066 0.529213053939516 0.64642269792745 0.809545241113734 0.797575989590291 0.691621099393743 0.759974815322577 0.655389537719955
0.896367884227603 0.758081851560411 0.955709859143424 0.056654167956775 0.447749432468903 0.222819753307509 0.956771290614158 0.982927714326515 0.992011163050573 0.0276342527498207 0.223510450706786 0.0915791958806549
