skat_int_p skat_ext_p skat_all_p burden_int_p burden_ext_p burden_all_p skat_int_p_syn skat_ext_p_syn skat_all_p_syn burden_int_p_syn burden_ext_p_syn burden_all_p_syn
0.891719368124554 0.761805989772175 0.838229358758545 0.361497034272101 0.362841037782694 0.308692238293632 0.695083364004866 0.13840338017967 0.322559038463434 0.366708071504168 0.716279329318812 0.661989780235732
0.919338772154409 0.23232052558101 0.610037082445555 0.344926558708268 0.100692415113917 0.155116797316936 0.662899720126191 0.800189012706998 0.829804983228613 0.264875941006235 0.146799555835014 0.118009362317864
0.614417707798955 0.876779142557667 0.687712723352893 0.289994724570637 0.942907917364943 0.729308756493159 0.53841093085335 0.867009791630769 0.803033551087864 0.824980433146726 0.878180852846772 0.841530929301131
0.643179961928222 0.429064677897426 0.4367733766862 0.752431010331127 0.0782522713081965 0.167079627038071 0.25150620493279 0.448454142999107 0.186828947637954 0.904518515626285 0.641842503928995 0.715701154023325
0.03061615560582 0.425825941101341 0.0988596163978244 0.37499740814156 0.163313846426802 0.25068840343455 0.68228617971231 0.211687896112208 0.41142210844808 0.0314689113086192 0.00551570227335582 0.00449792771547069
0.591156679996249 0.3263206651745 0.308460746009009 0.141589348574496 0.842308417034874 0.485445530327408 0.646825961418013 0.604394154689956 0.53381033835683 0.425332177201242 0.532094666649431 0.987013934780027
0.916920542462464 0.613150914681562 0.741643522616175 0.651197473322662 0.208431317005383 0.289403013720799 0.665633562548357 0.484007990697776 0.606154910552623 0.459247849795181 0.427488660320822 0.368343025008634
0.659538179401773 0.373658380751619 0.391268585446269 0.338841654882554 0.29044658319916 0.222236444853561 0.703422487574742 0.535336243689406 0.476807779881771 0.274441697366925 0.368708451139631 0.268139380586858
0.504428403496777 0.476678136262654 0.331585655523884 0.463490165280478 0.62888866425625 0.930757079469367 0.965603078980461 0.285894746569956 0.421555834949003 0.265192574168586 0.000905151235675718 0.00701947350059554
0.569506844737873 0.419852829856395 0.464653337860105 0.719031814098953 0.139657992732328 0.384478608117226 0.552618244291679 0.525252820480104 0.351238423178705 0.161844045038317 0.136956831400659 0.1043372809811
0.519268740622958 0.46325661348276 0.295329081122003 0.769285880615273 0.00822716060554623 0.0406710467746443 0.781871619286905 0.741107725008054 0.807500743915386 0.306692184468949 0.905747321218835 0.63450710867755
0.758001981072015 0.556793365478823 0.697244080630949 0.898554432133862 0.0943489821400492 0.26647380808369 0.882751224179837 0.779294466398486 0.843719464100329 0.337962434219015 0.487990778284849 0.438006399204664
0.901532967189935 0.755737865211257 0.903744335195084 0.197473478432916 0.579333887852032 0.803180299820661 0.31459473936329 0.732717340116286 0.553344540942407 0.600161582191772 0.775753582224682 0.684838182538242
0.0756731779116505 0.427731490033414 0.118284273773863 0.45688882035216 0.975671083392345 0.846022258885225 0.198384741295302 0.140987405503522 0.140511854022315 0.837879583643595 0.339281386647837 0.457874561672638
0.0374388837449411 0.486272766649554 0.103616443276487 0.890701204999585 0.381770816304423 0.519101270152549 0.286307260929099 0.937810500941004 0.841352029360819 0.0644030474778754 0.828568191606324 0.428403036323508
0.554635293567307 0.216128139954046 0.252990517711595 0.975841522986673 0.686006861612144 0.709336532646348 0.42432471063009 0.208965395065325 0.228346388902865 0.649454080826611 0.203198837926107 0.268218762680102
0.790334592220775 0.818519666055713 0.891527178810039 0.528665230274727 0.413244688674852 0.446413699871797 0.454965171622691 0.733680494013812 0.700917398402028 0.813544890530567 0.970546661365441 0.888861871572952
0.848561342563921 0.770863367726413 0.951519838154021 0.061987055027633 0.591342855606246 0.291963743713653 0.948141130954498 0.987813415355801 0.99269117773222 0.0276156943318966 0.213573122243531 0.0878018106766359
0.752752816775388 0.932141636224652 0.945216469150078 0.391470177229903 0.912547558024837 0.767178388874335 0.845239041547671 0.527614346574801 0.658864218981445 0.616909542904681 0.241168918445442 0.21722905729018
0.938884759417481 0.943395599847415 0.964820478416494 0.0763299960135694 0.600030769594499 0.279613575547762 0.532117449875912 0.331382804410008 0.357181676494806 0.844984631035212 0.831212491114912 0.856353580138605
0.661360080136874 0.326040451582122 0.267503360392927 0.774107027222396 0.699387526348597 0.820942002387002 0.295162168841691 0.743484122245005 0.412089211732457 0.182963275134255 0.285783323779293 0.250809679765121
0.757173729762407 0.864134507329632 0.876925926217648 0.474820235329759 0.00720051169753441 0.0212901586014599 0.617093931713528 0.923820903050971 0.88002073300486 0.998312498918726 0.256357592749325 0.447903627089112
0.769973114556315 0.715434914388873 0.585547597710661 0.136776746265462 0.0310486990623564 0.0304649195127751 0.592250760794621 0.588635420985228 0.570825198397648 0.629617387178163 0.927908327520566 0.894724138601599
0.830930302197096 0.389468042739334 0.600514491432825 0.473463886362599 0.870772659600507 0.905908778562435 0.277554201040865 0.783227658749172 0.635862705982025 0.193663519096343 0.0578906740842427 0.0652302755551466
0.808258217625661 0.197360039678844 0.319412804347173 0.220825623648397 0.0688048143302741 0.0515880147604921 0.563158440070417 0.819581987363148 0.750139920251078 0.832087417039689 0.639100334304923 0.770069340719938
0.294499680776559 0.88035609049899 0.670220862144486 0.759317368986153 0.350635219667086 0.439393649836576 0.897116622657956 0.666553046308927 0.908464163505032 0.212878747152104 0.772525503033458 0.517809966001598
0.829284929342281 0.945623357067687 0.932971913971334 0.758636655629403 0.767345732853966 0.7898127502976 0.962192910523668 0.743016124394455 0.847225486299579 0.84487074030238 0.587256339757613 0.701157316945364
0.0436305530354797 0.292724045044171 0.117867500260014 0.799861565550784 0.811705570166739 0.865720163559863 0.871009591854205 0.841064034143394 0.838989952421991 0.749837524095989 0.909383867196101 0.961798014556783
0.565873857787324 0.819067035722506 0.680705088752387 0.197551246587714 0.543954571165934 0.360078207010378 0.349047076650109 0.655353688364704 0.382930956188173 0.191309706837761 0.843023993066206 0.550426999743092
0.383818968107885 0.17015818661569 0.122987064069338 0.701081724566742 0.920585472094946 0.844663756139213 0.588043343375362 0.593476391413088 0.455232103333146 0.220110267909251 0.548473610819191 0.270574717709001
0.793337186957848 0.598817932837988 0.604344425633088 0.998045937159854 0.680658065356624 0.750690839093082 0.88265019407525 0.894315541941178 0.934295007947615 0.53765737003695 0.353043661858397 0.660108094455879
0.772717417099769 0.936425056105428 0.91023541101299 0.392742844256739 0.564171493416003 0.486458587519107 0.329852071832424 0.133854104866646 0.166266644099753 0.996225706056036 0.375407674562504 0.533400320032018
0.445136991825587 0.961837365292594 0.901645643800685 0.489194137952487 0.688232740636343 0.577158869995706 0.471523598416721 0.915806800163571 0.924064412084161 0.534302472438708 0.758275009859743 0.854287071130741
0.774638544355726 0.549215729884554 0.597504889256212 0.124028660499087 0.0874404635238779 0.0487010499775478 0.89921009917716 0.57056875155216 0.653195577983171 0.846895456470875 0.265168521917877 0.385319804876137
0.567599682822129 0.120890669353451 0.126637272740811 0.774933025918018 0.18176996835591 0.290343240346287 0.549748632603729 0.772651682707379 0.579790000823009 0.617565207925751 0.246271036427258 0.316842857737447
0.862808957808324 0.997842676315711 0.990539959194178 0.951608790832787 0.565253201018083 0.699768859092805 0.0932064034839588 0.199268539920251 0.0780171448951443 0.884248727543689 0.704992168158153 0.898366330322201
0.844747499617838 0.306725523490204 0.484997238757984 0.759531961138676 0.756306966090323 0.69610858075911 0.0161639385729955 0.732978977758167 0.2492291439492 0.179808954877191 0.964906605908957 0.610881640929435
0.31592301259725 0.92729228838818 0.690391199076446 0.718052036122167 0.886914904785407 0.778515296389278 0.314401516834146 0.320863487965602 0.0986620904844833 0.134142248137298 0.0755288953058154 0.0449198648574092
0.661034941139985 0.867145011616318 0.710547716918161 0.327347603305567 0.777886927106471 0.592611552056687 0.793935324501652 0.835806550900582 0.690767049048002 0.554535325803815 0.576126612285687 0.517470796208545
0.83004284362255 0.31090043840255 0.619063509886962 0.40453868444216 0.627317613090657 0.493955209308716 0.94389928929147 0.980649872191916 0.985910160336543 0.84489098068412 0.757262559533511 0.923511079251458
0.489664352199125 0.862633922787304 0.818210884537613 0.799131726506391 0.338189887824538 0.416104694113916 0.558831846497887 0.574165654858108 0.450744164469996 0.544172124611556 0.86070893476024 0.900866821506342
0.620858234220005 0.466713530655986 0.44168539516585 0.602974584262367 0.782629071439848 0.954404995853866 0.818859373042623 0.571240867899976 0.616471854869456 0.618399955606459 0.641327119919221 0.707345561713769
0.337051030372602 0.625055266860786 0.523889539974956 0.844570626954296 0.852921813104793 0.951135826856893 0.436947040297714 0.0985561468707987 0.149992388131992 0.0112892624293902 0.557703016047073 0.107578167409417
0.612628426124162 0.626686331443874 0.251544607046372 0.224150308481212 0.149880295679134 0.0980691032088911 0.37423123938748 0.721711492088809 0.541793002816183 0.932069005110024 0.317124942961541 0.440443283521619
