prox_p prox_int_p prox2_p prox2_all_p prox2_int_p iecat_p skat_int_p skat_ext_p skat_all_p iecat_p_syn skat_int_p_syn skat_ext_p_syn skat_all_p_syn
0.983246083084616 0.191385416078494 0.983246977654277 0.172509447928504 0.191622356406759 0.649483010193488 0.549544288466588 0.24399551195172 0.574769351352755 0.204618728890685 0.314111258010791 0.0944710786281796 0.0538177770503252
0.402299577378997 0.617363507147146 0.401622549525814 0.712737152762212 0.61740410445533 0.540804297147027 0.479861038480962 0.464415613347096 0.758481638942484 0.135761645513179 0.141210696587343 0.0649800518935715 0.019326183465614
0.474968321625987 0.59234606170323 0.474294177283 0.589263134655029 0.592364686550223 0.800268381532297 0.86342965019015 0.155348628658363 0.240167092437199 0.290868396375343 0.592612589103176 0.549737152220937 0.594365246670309
0.61215053331397 0.181760442947922 0.611703098545715 0.146307718250394 0.18205723773148 0.483361100251323 0.642712350405335 1 1 0.106118702357811 0.090419173959393 0.208766554135311 0.0621040860290679
0.0398798134590696 0.428124673048294 0.0408942153961506 0.442310759908516 0.428322799462841 0.342336586368243 0.491804625599619 0.545081297944013 0.375022554302083 0.213619232434228 0.352172520578459 0.00486608368463637 0.0110327900416582
0.743648762837105 0.21924124645786 0.743829743514212 0.187773045733674 0.219330498809919 0.198647656832684 0.024354893723459 0.559836130081619 0.295671366281371 0.261063972884356 0.158560396854454 0.71463265608874 0.213206608087139
0.120134097116578 0.434786231101971 0.121171512609031 0.50946524877759 0.434806881399384 0.828047834681651 0.600247926909654 0.895448081077036 0.817994450479002 0.770835813835942 0.850342249548243 0.190670849141672 0.383742957559033
0.125556302872847 0.472376890803197 0.126822625348221 0.502423247090449 0.472445566394291 0.887350578830903 0.772458611708062 0.635240310167408 0.714111462259115 0.141399015834037 0.147293223355596 0.370924639061598 0.333349878913375
0.313965569386989 0.396330895048722 0.3132485787146 0.419689997046988 0.396417696553888 0.498323634189991 0.858446222215274 0.659940228453157 0.536658314301984 0.300906817993313 0.756206650579457 0.0531479137359001 0.0456995940657846
0.743177699241367 0.316720243712854 0.743391215533697 0.305393506121737 0.316955931030004 1 0.902434268856612 0.924919605706929 1 0.192921959798044 0.115608085245036 0.91290628699919 0.611361992067398
0.881551799067581 0.258800237513832 0.881517898704315 0.258945242226027 0.258945242226134 0.421024180114841 0.183387708584798 1 0.864339181593851 0.771253036970889 0.61574580594404 0.800173918812514 0.84283423963126
0.208708516307263 0.00489330250628574 0.209967399443561 0.00432480561989149 0.00496218454211148 0.592070401427403 0.366354179109162 0.397002776980284 0.185251109207272 0.256323821788758 0.0851895446209792 0.531449019929149 0.28804373998763
0.967057198125789 0.237566908988255 0.967054720261957 0.393333409234484 0.237655248925493 0.366758130750694 0.768341339019878 1 0.807868449556095 0.916585806769792 0.842072210969247 0.915206527924765 0.834913067915074
0.427277053996749 0.764326031287748 0.426449744072998 0.710100768848001 0.764336876980556 0.688906750339387 0.612068609319791 0.191091899535197 0.397425118793074 0.595445198283904 0.731442033241585 0.648868986674946 0.713433381369246
0.575809515621069 0.780797752015747 0.576194992452731 0.780798571309925 0.780798571309957 0.464751840183665 0.623484430681988 0.7218194598899 0.531291530015254 0.704833558649819 0.88258072797694 0.559478993259801 0.732042567715655
0.411130840313181 0.839442856287566 0.410408925549775 0.826745806377393 0.839443489871642 0.716711709733786 0.761769042564454 0.866747648232396 0.862114271201842 0.861759294199841 0.921819486560454 0.672072884474083 0.826398947557994
0.537771088712096 0.70809884401122 0.537352243283235 0.750616893286904 0.708101843325061 1 1 1 1 0.827613186312698 0.790050519349775 0.731579054589215 0.728170256171563
0.701917715863041 0.778737106507828 0.701708483453714 0.882182837498776 0.778722382116682 0.0358823328673227 0.0207483722182645 0.416591032793672 0.239959680927432 1 1 0.921465534264116 0.705887138810973
0.678317415190739 0.585771504342022 0.678563829494236 0.568399369245601 0.585813812343468 0.479088980576402 0.681828722020643 0.899919311217909 1 1 1 0.725386337455708 0.757286401753564
0.872775120077524 0.0924448493378837 0.872739543273374 0.0709843060281884 0.0927883900436318 0.690639352321086 0.649757849790648 1 1 0.839608530651877 0.487904061906841 0.602161458390507 0.410918200541715
0.627562133108799 0.0477350709122522 0.627261002993531 0.0524818501320426 0.0478644299651853 0.587460548840323 0.239369225979813 0.657925609259486 0.620257296129378 1 0.930377391377704 0.824693001297546 0.709087563908932
