ADGRE2 ADGRE3 ADGRE5 CLEC17A DDX39A DNAJB1 GIPC1 NDUFB7 PKN1 PTGER1 TECR ZNF333
0.874431988996261 0.0227556102466056 0.152970066754097 0.560658911263008 0.686009635249552 0.188400183642767 0.84138233023339 0.859461711352306 0.586123232723758 0.750006064193673 2.43675467818731e-05 0.321835379168329
0.763663266577408 0.10097783523754 0.0109191305757994 0.468057295767485 0.894826956566251 0.575880906339365 0.0871991391616785 0.958873868059782 0.780455196679007 0.37737805266186 0.850630227842609 0.799095299879508
0.627511529095091 0.728608668528398 0.844866098158606 0.340793663407949 0.764824621120328 0.752372267921318 0.782760701469133 0.00664286160883284 0.83793934088742 0.648753385272762 0.320054831031035 0.329630698610036
0.679383201244987 0.00334641553673571 0.0927565335669005 0.802471619537179 0.936185283453794 0.288877279236435 0.335711411115649 0.0928972236322596 0.989610150893946 0.962011145823074 0.942487553036409 0.721693098099043
0.579478678696702 0.226856238607613 0.793217204459723 0.402306648293455 0.450596797321583 0.195580683207173 0.616453725219348 0.3037162351664 0.855422105965661 0.167164277446375 0.92523669139354 0.114170947814487
0.900925865307781 0.0244143398902184 0.0299430849265317 0.183303747536387 0.836046445978545 0.120894191168726 0.116229731029359 0.393099542561873 0.364835981239015 0.357238407736623 0.162937143408845 0.967019166544621
0.17111452111279 0.0359095868321386 0.00965419018831882 0.118732949259991 0.713734169066465 1 0.735531823670911 0.234055415338844 0.340897547149384 0.0214526819806608 0.231814154170366 0.0388195713190381
0.409690310728298 0.00903912990122727 0.147209419557115 0.42303867915732 0.607967468423706 0.123341130954236 0.981589557242643 0.507402395643362 0.583964176303928 0.27049134388493 0.895968618216985 0.485150844283726
0.220397375985956 0.000106060924069927 0.798417763243689 0.18059709001066 0.959695783210847 0.93976433347177 0.916411780616201 0.905545329518703 0.57347392537312 0.73876931284837 0.603875888358162 0.637801696912072
0.997973936430716 0.000111683427343927 0.0980545145275798 0.370485805154725 0.341092770591648 0.482397339058742 0.366799685606243 0.0497210702543881 0.137943181018759 0.33915652491429 0.592292920105586 0.660334659560214
0.295659696975287 0.157771992129491 0.0210013747806557 0.0669874931060788 0.524501795373616 0.895848338620686 0.0654748187776634 0.868758575601912 0.341226901009096 0.559232211374691 0.00747878988890689 0.970474838457233
0.425753001929999 0.227207289195364 0.0105002429397895 0.717394672524012 0.3066692331139 0.772395222182967 0.174534900185885 0.116975061432292 0.377161171227312 0.427046021047679 0.0262479558236552 0.89427804839027
0.410139001702354 0.210365137867037 0.0224905692617677 0.684632310491523 0.666265821278429 0.132380057211974 0.144368676281352 0.715653063733974 0.686376016815607 0.561244720256291 0.786520061291456 0.887922659826144
0.137222172794967 0.573728253177122 0.433241612387825 0.9150243204504 0.864658964863258 0.337308493919246 0.903622527763419 0.88811925209148 0.196291024311076 0.376589465186434 0.471084861469234 0.484801361005797
0.62918440734505 0.0059440822536752 0.035019482915527 0.0249795186555084 0.0869259572515077 0.404349162913424 0.413481081757433 0.19015498359191 0.739022365873017 0.496916220786736 0.0569123409289361 0.0941119797958295
0.427689627333776 0.622785147652124 0.1168884446955 0.875912379556738 0.308911991009866 0.188126443595649 0.024505396891105 0.105770928221178 0.755396378173193 0.266183236430426 0.809457369020057 0.589300564323858
0.493140934673775 0.389433076075594 0.000934557938756399 0.0800862223333485 0.934100009995219 0.0354080855999874 0.338850025710114 NA 0.291622922203686 0.13428786260876 0.538341578998114 0.845230073966408
0.725060936097182 0.0431951092045031 0.237548828631552 0.0391162058663056 0.0167295511777267 0.518246202179558 0.62161081538508 0.427874119701512 0.311937681321558 0.525319335307218 0.378897995741479 0.274891996390747
0.994624259377649 0.0107956881231218 0.196697054805306 0.533780894926889 0.228170392853171 0.644842079070464 0.268777234369003 0.931250930703129 0.90466445840697 0.297444522405456 0.894306377769174 0.294728710847796
0.13519009909638 0.000425647087431437 0.000482872213680407 0.0709206365996416 0.603259171751186 0.970934620865666 0.340885683447244 0.361522150550718 0.820740767987417 0.991186626508308 0.0118258104990536 0.568434795884847
0.468879770034732 0.153040176455458 0.380047366292282 0.235712163059503 0.771252997398684 0.76191128606279 0.174535645344256 0.564157695091361 0.125226463387725 0.322305883258066 0.553784957431207 0.124833370379771
0.329338945651056 0.649136774484019 0.0773642745239813 0.321699409189497 0.652244900059714 0.188838027982062 0.856298084907191 0.181171186673875 0.506973148921785 0.776750613986481 0.044930924109108 0.608445097012758
0.68614419898946 0.00240961066762357 0.332479101051582 0.496570732217939 0.8098797566564 0.45509448135792 0.253520125497479 0.547652946966741 0.84573191721689 0.621517543207771 0.0185237430338983 0.306483550368692
0.544726254453165 0.121346416999427 0.000412282956724803 0.139280148024219 0.0226236428232862 0.583453954637583 0.56687372522376 0.360298273127089 0.203379541206089 0.788500879539248 0.889472804032743 0.79111878767513
0.311617368684863 0.092125801438742 0.0479591091570273 1 0.942642646048452 0.968108947203844 0.464324420305114 1 0.451928409722941 0.0446601298973747 0.00365018794083073 0.721960183510973
0.593068805527008 0.802477411300679 0.0290115534098156 0.807338382011137 0.216347705406995 0.7361736987369 0.676652277108029 0.97126752867066 0.238692150449202 0.984556018030973 0.0617733488409669 0.810446534793673
0.865829035459878 0.00664515907933116 0.00520460260820845 0.413912726150027 0.381581391022366 0.710008013760032 0.229874579908832 NA 0.941159689760682 0.802159975768243 0.111596971556972 0.342135399889134
0.146144599227397 0.000292718911532215 0.543542392450466 0.754893295570735 0.759530773310108 0.135006803056875 0.938383748091476 0.222452950571761 0.775135218900962 0.245511115799765 0.0118923738780018 0.350381455411281
0.594168507489854 0.310865411510319 0.0637447303566767 0.737332642000447 0.740177024935293 0.234028443414711 0.0103411284164876 0.749252481586493 0.861751155342448 0.629023537137844 0.590467051425609 0.68366900471878
0.139328921396456 0.0141551388735484 0.157537018855281 0.806258246993373 0.872608505515467 0.202969128669465 0.632705387859628 1 0.222103148355147 0.734472007503738 0.0597369889556914 0.632728328250332
0.680105867091692 0.141565171032905 0.000365655175995192 0.904080956195681 0.590815434244571 0.452417794521499 0.823378807675218 0.33786148368122 0.022553745159547 0.196876769407939 0.539649039861708 0.747859999480201
0.502911562855321 0.00303647174490816 0.137025430358199 0.261171274573412 0.743117563695038 0.968501131337158 0.403233243641252 0.989677815457083 0.478428106776071 0.356984128897904 0.0468745870078953 0.0417212535400782
0.190004330662859 0.0018663359681905 0.511347435061878 0.259233656358728 0.213741188720728 0.689899947708027 0.842643914289935 0.949954398983517 0.466291088435547 0.313561042794921 0.0279489916412422 0.522351944699139
