prox_p prox_int_p prox2_p prox2_all_p prox2_int_p iecat_p skato_int_p skato_ext_p skato_all_p iecat_p_syn skato_int_p_syn skato_ext_p_syn skato_all_p_syn skat_int_p skat_ext_p skat_all_p burden_int_p burden_ext_p burden_all_p skat_int_p_syn skat_ext_p_syn skat_all_p_syn burden_int_p_syn burden_ext_p_syn burden_all_p_syn
0.10180449524378 0.240558509731896 0.102675579029874 0.230650521562452 0.240661333154529 0.530765286345592 0.606685598750861 0.766716713503501 0.618570327138045 0.303528340453967 0.678943642248146 0.229199338605858 0.30915760286264 0.615261072379666 0.780099023563173 0.50620260297468 0.307980930391366 0.52126425637722 0.386687027829821 0.616400794330797 0.633037742541688 0.659163781014307 0.491128103545266 0.12266315955764 0.170705677212467
0.945191106248735 0.902192736001849 0.94518602861335 0.899173079109801 0.902192784799525 0.287426145594349 0.254719310502389 1 1 0.544793706290479 0.406369004485917 0.872990203252586 1 0.586091104218285 0.947704416808905 0.954945805221428 0.843325875846949 0.845494142327358 0.926945612541418 0.855332242800766 0.653009495282614 0.790994267004858 0.993843432173753 0.944711153338597 0.957975483091124
0.807557861920807 0.797375491586285 0.807497168555626 0.675202532924073 0.797377753882914 0.93207376469997 0.909861842681729 0.941381498673344 0.912612927028011 1 0.908203400289691 1 1 0.82156077397146 0.933652289682211 0.944475863716429 0.837535088090679 0.763681183962898 0.710119191197843 0.971277425328684 0.993993728907612 0.978482391803762 0.869727880865799 0.946185240329569 0.960179347662757
0.84747860741174 0.171816146490345 0.847523455517323 0.185367506911776 0.171912362090555 0.891090627781829 0.912654933434886 1 0.665200803480574 0.421051381756038 0.470324618561325 1 1 0.72110042779445 0.956284828915383 0.905928843585933 0.13710876023042 0.78925488858915 0.425596527872725 0.877088104935959 0.798138881894642 0.806731031988666 0.556930651374475 0.969440183071068 0.832473341632716
0.821605312949425 0.599399347536448 0.821664154869681 0.599435298446367 0.599435298446224 0.782387308679415 0.607611863476135 0.73862714302533 0.680095908060253 0.209701688395905 0.162002957423715 0.659780492317216 0.665857091709837 0.277052833386852 0.716277759542445 0.439841255663246 0.741509278922924 0.494516770972941 0.594495923801055 0.757409309917559 0.915869442849164 0.904160364776589 0.365418669984227 0.425644900288378 0.430927535209522
0.138357442709804 0.161973041279277 0.139788223099644 0.108401118399819 0.162303960471779 1 0.880351782668255 0.89707647308027 1 0.133051813050976 0.164064883801683 0.0898150579359591 0.0447071968932961 0.988778227097979 0.685419166078647 0.955345292167746 0.645959562999741 0.716765187694269 0.836664292541541 0.882757879353472 0.976918090714689 0.995456165598511 0.0432983591215837 0.0450318554795203 0.0216322560668035
0.314001449409554 0.0214916410498857 0.313467171045046 0.0222882731354494 0.0216422712368227 0.711410752965862 0.93589111494862 0.854320684392455 1 0.347145578661388 0.336166694129632 0.199612518076958 0.0899028902201118 0.973072699932922 0.865213191431137 0.957660363237209 0.294923208347073 0.624176525261229 0.86118651191754 0.64932190273211 0.697777511338368 0.600279862558777 0.0403779216911625 0.105886329213735 0.0451297731757297
0.657201003712354 0.684374257594383 0.656981194123367 0.638311244447631 0.684398450335432 0.319711801749027 0.624341053407235 0.391107712146837 0.475414677334145 0.777826571081676 0.855181772504552 0.919944930645731 0.826667939936354 0.638674301730995 0.514496814302997 0.579503959500929 0.570386976210999 0.221173719845785 0.277967392323964 0.873687139277468 0.838011581329795 0.864214215063122 0.353240932196198 0.726105818875388 0.59199524761762
0.0681772098424805 0.463906855272352 0.0689974652909476 0.409489137199373 0.463979818955259 0.329845884386525 0.398063913153148 0.392854553282816 0.315894709162664 0.871051341879973 0.790787808024712 0.0362774738443643 0.0530865172879688 0.526059796219984 0.222179652671539 0.173131785222598 0.677142458715258 0.919302576960343 0.716254743271841 0.719601171777919 0.855129332795292 0.956949261557112 0.203026531244658 0.0172555553726385 0.0256689832371086
0.45116611722697 0.281356468751403 0.451790213169287 0.285408673047619 0.281437353245235 0.737101376993362 0.915817816903253 0.0916071335681276 0.407830862292837 1 0.721000856524252 0.188591370089369 0.623883195661515 0.771963021922908 0.0454072923729576 0.303512600557 0.242779988585008 0.306054475877006 0.24703226940749 0.67578712981497 0.3968027961312 0.471937497252291 0.604451914700456 0.0996404881880286 0.393639657534538
0.0174682685948286 0.316547839804334 0.0178931231967757 0.325592429546928 0.316658346554308 0.180681555972637 0.176783793027473 0.518616313011313 0.576176302003318 0.00379312201141524 0.0261402585179434 0.0627443564669429 0.128843462236854 0.935581500017999 0.708031330447619 0.823736817079412 0.687187850764337 0.309443921209676 0.352794915156021 0.222663170611 0.379604053981183 0.310019284663781 0.357558487770475 0.030900107292258 0.0682348716102067
0.771100613951531 0.280056753134784 0.770995510942571 0.246650257258519 0.280107773493873 0.772442496436459 0.893119995029925 0.704569979960041 0.495941432257074 1 0.844526264424611 0.621743853120021 0.940131635610944 0.508701902767579 0.796289879927064 0.611335959207187 0.147967210704205 0.462153017883202 0.292765029074694 0.847485941887331 0.797201995496336 0.899479171775895 0.769544618789235 0.391647870571199 0.763245236755521
0.914021264834866 0.296855108460826 0.914032497070599 0.296927666254501 0.296927666254429 0.844472848256193 0.539905672518348 1 0.914088501678427 0.748396476314523 0.580217331791015 1 0.895498313816254 0.434776143458801 0.798633391471869 0.712802758074642 0.322156848470411 0.841817707596244 0.763797291472419 0.913089805098329 0.927535536873193 0.954583547966676 0.585313623295942 0.973880448142014 0.686003088660135
0.455358216130911 0.822378655413317 0.455913743637443 0.885335729657828 0.822385427045818 0.719911454979227 0.50444516229782 0.26935163836879 0.546670299736731 0.899859599420685 0.877912282989106 0.617957948869483 0.512803553743665 0.725117953896757 0.145095475187621 0.330271881891147 0.602120618588944 0.929800781322989 0.876481998475248 0.586295891049014 0.621220801218627 0.714853520534601 0.517757656213076 0.389295779936533 0.307209495213036
0.665885156429486 0.872013238728938 0.66569880660814 0.87690899179516 0.87201250147327 0.779485160790385 0.901177651767638 0.0694438234540076 0.155338769971172 0.505691612776941 0.719911948614379 0.0912965412066324 0.2555030454087 0.754050225529951 0.907500304333462 0.687278684137784 0.587369107038886 0.0340534934162783 0.0798722313387763 0.696738364708942 0.435075810443372 0.376796134964978 0.845175840654524 0.0460138492915792 0.139650358028643
0.900985367102516 0.239183324150445 0.9009680630034 0.217127757447475 0.239274378228369 0.637493430437745 0.422530090766709 0.497853036345228 0.412754603542485 0.202939428453912 0.128772513932616 0.261646320629874 0.127353038298722 0.758272311821459 0.842756858704405 0.83980132774484 0.282659123740736 0.294552149280267 0.235573868261194 0.0770377955176067 0.141917792308085 0.0651905341725724 0.51628608089201 0.364208082839118 0.717232465559147
0.0857830727699183 0.0515297326005064 0.0849849785588952 0.0470753565434304 0.0516999373892152 0.0743422490135202 0.0917476002324755 0.151808970970364 0.109825327479206 0.347895184540683 0.349734280863101 0.605891972119812 0.307222797044764 0.263379881296858 0.534547506759664 0.446571091258516 0.132365201367697 0.0776701360392414 0.0549011385818436 0.810505497387193 0.39990139317119 0.381639066536854 0.185126895218623 0.383911437725811 0.17135653899373
0.849717208371322 0.525899498372326 0.84976545610753 0.664904869913668 0.525950276802026 0.807859329307749 0.928029342749185 1 1 0.170828782110688 0.466641682105937 0.137827995110379 0.521539163933848 0.985188448227201 0.979877303105618 0.992654042144925 0.90487799880898 0.819968878527471 0.863439089181775 0.917499963347213 0.0711774490431956 0.313708283205496 0.499848431390001 0.942536584860277 0.693123148812705
0.399682278410988 0.398536113503046 0.400424670788399 0.390769402224468 0.398651649329785 0.52691815308712 0.533214016628827 1 1 0.399313708007129 0.5098763997085 0.305753688782085 0.250345910382948 0.857942505835063 0.789239589071003 0.884824188375316 0.979414970003583 0.788332747413126 0.895505604983693 0.379494195302981 0.18539866016673 0.134966385776431 0.316210455985246 0.222027578398128 0.77881433189905
0.605514625572844 0.697373466314963 0.605766543939608 0.710311776073005 0.697358572169263 0.378014187738274 0.243830134458866 0.169580674222744 0.320066109495607 0.214035114883639 0.414904791805353 0.489727005675186 0.171043112947515 0.863091061404816 0.087535630805988 0.366564541338336 0.0870335064282632 0.268024039757026 0.18050324930515 0.200104916258365 0.291105106156057 0.0896339883216584 0.424152036031094 0.859384884871372 0.64652004871122
0.69934821879163 0.173504553485941 0.699182053505184 0.173792336990354 0.173792336990348 1 1 0.745351929397492 1 0.615796111376338 0.442787193262172 0.62879077295996 0.698964599768986 0.9732252736415 0.857694906995013 0.952179322678983 0.814702179980164 0.50152952760627 0.786380167875476 0.600929455089707 0.397387047886953 0.458296732956443 0.0695311671502331 0.988841639681661 0.514570826839421
0.266970200926712 0.638216621958257 0.267852761280782 0.509128528665065 0.63819088450295 0.0854001300473928 0.183506264442492 0.212707093609487 0.108768337305433 0.542351208099447 0.872960200037167 0.724650448449522 0.643105526283324 0.905483183263158 0.452824281044308 0.515834625075618 0.0658435666114714 0.111873259308108 0.054545000263247 0.717767629750988 0.483206488901949 0.409675173264961 0.469080948107902 0.812443295455983 0.900297976221479
0.634615177206729 0.0940627353819517 0.63443572599149 0.0943525929709047 0.0943525929709191 0.83494502599691 0.504290247889775 0.535219851647864 0.784627944838777 0.669381686825494 0.444026707533882 1 0.517770677239947 0.380855805658517 0.655231515646716 0.636018508339121 0.769767833556656 0.321901334240445 0.541222507368711 0.858995666287019 0.960827505033715 0.862894544811836 0.0192005521901915 0.861927512822241 0.311206454706295
0.553680230104599 0.800384406888041 0.553344959022884 0.709084551353273 0.800388958945687 0.249872386818098 0.357969294576488 0.522879495375743 0.360171254142093 0.30467980100611 0.29252630548639 0.846447390416433 0.81314278475339 0.43900163641035 0.310336729105503 0.201147336524422 0.929028325659699 0.766349421650953 0.823266703314111 0.537856932082799 0.616611010738129 0.57591869098208 0.720019026951363 0.625215938783436 0.621593954987242
0.0476409339115519 0.663785849966193 0.0484205129482914 0.704431682737885 0.663762482202386 0.432412197692794 0.569131655325271 0.024347528600639 0.0290085360334995 0.69319113268864 0.605608460144865 0.343000098359874 0.349924050281311 0.882558053059431 0.667450479166246 0.606682839941887 0.081317916415688 0.0113392824473426 0.0136202533499876 0.27805453276462 0.19233764064011 0.196644461664715 0.510169345907893 0.534602919833777 0.857475826171201
0.23990985410439 0.735033436971576 0.239215021617168 0.735035382219657 0.735035382219557 0.0629479586919794 0.165403099022124 0.395833253362041 0.55815340685524 0.477494072694047 0.449865861855941 0.831419166629329 0.885351154459669 0.385108215864823 0.806333726332882 0.594028228648598 0.623473255113039 0.224911638210668 0.338769852558532 0.177089171546472 0.826180588749054 0.670396550145959 0.971750902865043 0.598888939547426 0.700512355109724
0.621041764128957 0.705258550125158 0.621347983918519 0.7141725804497 0.705277296096025 0.750544541920364 0.78261672634473 0.73315791174094 0.779705356663601 0.355446726176034 0.384265744355397 0.873919678659685 0.804952074377035 0.781438599714704 0.76752437178871 0.535490099188966 0.792317524429024 0.488782577210895 0.547478331215678 0.615133834726608 0.654003824957376 0.566990945809436 0.531201086777735 0.906000389586197 0.835808278467486
0.484461264874074 0.938938493463797 0.484897214560448 0.938938605489019 0.938938605488939 0.0510078565818346 0.13873370790045 0.293552169492341 0.0630978424632263 0.491834239993423 0.827657033512231 0.422446274654455 0.610156895938652 0.0609706042284592 0.159863904262834 0.0306708001955218 0.973357909440387 0.71603946105683 0.804082662159711 0.683902429755151 0.720958658308106 0.68459374392171 0.907062405094064 0.243845006419005 0.38261714762057
0.123083901405968 0.815974349097103 0.124080683487514 0.725433378461278 0.815970376880414 0.0253630667019074 0.0218201585557308 0.096834176245992 0.10190015657869 1 0.865774329681253 0.276568375710954 0.605587345001005 0.184373132087616 0.0487023924922274 0.0512353333865834 0.312537463107419 0.558524438865859 0.360363892026293 0.891771129996789 0.814706091944175 0.820326309686154 0.655975069717717 0.152334971621452 0.377690326614678
0.793316438774852 0.994361252924029 0.793233541619336 0.994361253807635 0.994361253807503 0.827298631597524 0.754408358430195 0.190035370547708 0.394086419011386 0.724729901840748 0.648551535415115 0.586695222055805 0.683064133301518 0.781481045737066 0.846371888073419 0.855978397326171 0.838067674707177 0.0992284388844576 0.223267980959431 0.542309988265385 0.513924108302989 0.499667446692047 0.86942322078459 0.364083778634772 0.445302938381424
0.540420909839145 0.244081973278603 0.540866351441127 0.345268115698384 0.24428488986586 0.616166992423195 0.652013003653313 0.539324646813068 0.836087604133089 0.784930664684327 0.591111549459957 0.939401573336289 0.844596504656431 0.697806808254327 0.875508218768831 0.814749350008576 0.905720893566834 0.324632680404655 0.600840854342224 0.917158694232714 0.761923960175709 0.843751546471264 0.127155343602854 0.961065952583824 0.612846618849238
0.977557665621515 0.641477621071081 0.977558475758611 0.644158221778059 0.641508067192132 0.759443152103759 0.88575805206173 0.508843174437731 0.588057813464672 0.822747700456125 0.735475046253223 0.716582076304425 0.652750352465045 0.992620792941152 0.61664030880299 0.83714151958124 0.668699151401051 0.302315795790313 0.362173664284333 0.385042891401396 0.601173865393688 0.45895416094535 0.383670617374886 0.476795134342546 0.418754965995167
0.327034630894383 0.365314999194999 0.327787757241628 0.393141876135607 0.365397537118687 0.822338300386393 0.892398233614294 0.834077423691823 0.825034378617442 0.347865315936137 0.427766091308654 0.658204638561835 0.605458781342403 0.624015637458166 0.850417044258245 0.711930681492422 0.665198125403269 0.598376683850507 0.587239534546738 0.697096715245971 0.633703194198833 0.854335712361381 0.431278043416885 0.42341506430306 0.37851999620483
0.482741257430273 0.667159247044389 0.483264298172315 0.859974454417394 0.667183250363883 0.535277217688906 0.77496486155508 0.822767157404743 0.836846583333076 1 0.623417224984278 0.868101279692306 1 0.797860074164134 0.954217575784845 0.927919322427649 0.795551337042828 0.585236293796093 0.602130730410881 0.562124686127572 0.913041294838147 0.895282894100063 0.493665456313946 0.647272505922115 0.867710811084029
0.496847090953031 0.364685505824484 0.496334782928632 0.428725814578179 0.364868865834836 0.319901925742034 0.379399309178116 0.212696820142117 0.253343474846988 0.211139429892608 0.319426393446623 0.847126695909275 0.581023938905134 0.98037831676491 0.730091721306033 0.856292301163522 0.340779436403693 0.111896255557442 0.13538397194683 0.561443704712267 0.617661405037434 0.534353945269499 0.073228161335872 0.766203624919862 0.358913388077152
0.712786898255466 0.448222878684079 0.712630107237782 0.397289473899296 0.448253802974083 0.842338545070771 0.674584615914558 0.789395397187612 1 0.888408058461479 1 1 1 0.302072882588359 0.994546385709127 0.922263945098276 0.403390486561198 0.546744858930128 0.894306960150674 0.965206211705142 0.810925986722936 0.873367664193871 0.747484567742195 0.986302123060938 0.955559931514477
0.801777720538668 0.791062244646469 0.801695492938576 0.881743880219894 0.791069069326819 0.233300565089149 0.204376959446328 0.657874377527767 0.47588991493593 0.237885892998515 0.433898723636914 0.787416665568806 0.662721672634481 0.567308705739549 0.420247921362417 0.278341845903328 0.774262043336168 0.817400088230063 0.887416813608987 0.202972040277518 0.547514826634454 0.427362867345615 0.618722262016316 0.885874502558299 0.785674341749253
0.171572982581744 0.913863548810152 0.171036730797394 0.975266524856093 0.913863665332656 0.249229047450876 0.55660488469727 0.0166918736235655 0.117588516330734 0.603599637911244 0.784219070133137 0.907471064155271 1 0.511431538349891 0.241394902958732 0.347211963319072 0.901776110185261 0.00824078033760032 0.0605029245355706 0.944702832043945 0.798549718443845 0.791222658183917 0.973002691088786 0.705864901100608 0.800429105414327
0.14710732786938 0.150326462488139 0.14649760761259 0.130223203670055 0.150608828945585 0.157996333260599 0.616764060598128 0.0298798144755978 0.0465492786592792 0.11122122671786 0.0578110934924937 0.377045565026879 0.0787540236689139 0.429391485759416 0.0140322769334653 0.0222966245294696 0.718103122625061 0.445706193632339 0.64937964248701 0.116464694869986 0.330170223514357 0.0839262148806175 0.0439679910930549 0.22384453621944 0.0710922471305197
0.848960295853374 0.255444888456599 0.848917398968722 0.239496531674262 0.25554003400538 0.328242595917104 0.517191584016564 1 0.845393724565424 1 1 1 1 0.813121358096698 0.861115399885415 0.802423365997894 0.301570710121153 0.951544373482258 0.612630210103824 0.93809584846619 0.864375850442622 0.820215102041598 0.51600070532494 0.773089335123852 0.989580230923369
0.306240878455283 0.332857984724898 0.30690175363128 0.355257382671416 0.332974964412251 0.463674390536535 0.570812855588362 0.810394653063226 0.67292425613447 0.292465194532527 0.274181999693921 0.63538434719764 0.465659503101465 0.471678303367372 0.579768126032016 0.432647476545552 0.950027565249499 0.570033080754107 0.677071018623204 0.84726071886416 0.982687698283971 0.991258754076713 0.215016459357497 0.401945329149493 0.273148886220165
0.291919895740558 0.728294209330982 0.291265643951776 0.886760903442166 0.72830178774518 0.724356641359987 0.663035958291981 0.940229806668424 0.895001745852685 0.693029881735701 0.800026573167555 0.3846714057929 0.695332365925774 0.891234916526344 0.761503501986829 0.681823856818044 0.956418466815364 0.921251096223481 0.922977578063035 0.699275736752106 0.545498985747604 0.719465212963433 0.695352511721322 0.219040170711792 0.45557823519755
0.721442534162292 0.178515768249838 0.721344795405267 0.172727313988164 0.178582002555532 0.318631340855117 0.400966696975397 0.323113759419547 0.16233803270653 0.814819783907908 0.851259600123787 0.765041561045488 0.843692721158165 0.660534195885591 0.948962578223439 0.903824400680331 0.0557522956365461 0.177755434810255 0.083551425389359 0.693664981123881 0.603721907721762 0.614452263796271 0.844740025967674 0.525072422179897 0.731957307991453
0.0625546545039817 0.0694144871360217 0.0632487462675807 0.0913769339414452 0.0696025825320158 0.736469819621651 0.898821481287803 0.533399689053202 0.696979092940667 0.825698188391896 1 0.0974674868522735 0.0820067674091206 0.856554099477099 0.320801089566373 0.455010151398768 0.516486512829831 0.641803445558763 0.596931066498129 0.702831711644916 0.868567249402964 0.866650045382255 0.073427714786775 0.0492177096102509 0.0406911238665868
0.406563021788141 0.183689943329779 0.40719074966425 0.164927323900706 0.183961050103535 0.809099338275886 0.715435985626059 0.577380845140864 0.578812049871393 0.0794883165225755 0.0795880503694683 0.166866393281125 0.101725157173984 0.388106564491157 0.838228250458893 0.727076338040619 0.435051591791264 0.354598040493409 0.355421620794782 0.334084435162182 0.745227492754004 0.713920596787127 0.0271977848854203 0.0870385006079228 0.0513685441189555
0.951332985872155 0.752595782237955 0.951337892415939 0.681540390539156 0.752624123255776 0.480936981027984 0.633927413248129 0.655392255792762 0.467299060933193 0.922403997149483 0.766260017355018 0.852804942495302 0.579931890947878 0.586161912327441 0.48066339411193 0.341153520061456 0.132548912971347 0.418050332856932 0.284608774176811 0.545325676350051 0.737506892793537 0.633632575505389 0.159469068174602 0.62474322446721 0.35810488190244
0.489933481509384 0.143640060512679 0.489552942548117 0.156453985829259 0.143815831716424 0.536127092157928 0.848108431308632 0.890304881591243 0.826985346030109 0.253169972474358 0.444658201997105 0.817739942572469 0.530385012161528 0.886867190346195 0.696026734827198 0.635924632487318 0.437813355931709 0.675072072815701 0.589857832965172 0.238750927493072 0.600616723027025 0.320665193196222 0.207583116868469 0.582338479776381 0.364738831434996
0.44796753262849 0.789806226471807 0.447454606425722 0.90530066932881 0.789811995921747 0.815252746641777 0.671131553587396 0.255735464502908 0.43403149131081 0.481307581996286 0.629766653444127 1 1 0.505593552498874 0.784804113365988 0.667967857340628 0.808364876193938 0.136975399000762 0.24948531458827 0.805471575783262 0.872721079501543 0.886279928440846 0.610823004414871 0.897059992034704 0.774129733952157
0.41584358012793 0.292367256274318 0.41545532097685 0.302048476225898 0.292452912692056 1 0.885551415350829 0.938150367768187 1 0.425328353168789 0.490809703523432 0.483659583989135 0.479978815322286 0.905794007376133 0.757416062181432 0.78955256325931 0.47845866876988 0.970081733197322 0.94032884913106 0.965211738687929 0.978445220532445 0.985598062204339 0.422869654130477 0.286455931856685 0.283934802299311
0.985047094774208 0.148428228815568 0.98504743434377 0.161669053560914 0.148612277091163 0.0675332588466537 0.248161239920086 0.287491924548196 0.149894761338109 1 0.891666632911295 1 0.874283033399615 0.296589843860799 0.156272609390627 0.0766626625778308 0.677465198497791 0.865873278862017 0.882572960187255 0.831471633604057 0.886224811471222 0.919254888499792 0.128291949617892 0.873268979083376 0.653310135817283
0.153994660408238 0.529545054311947 0.15311964952906 0.506675724670575 0.529589666717433 0.624829690989354 0.347864182217051 0.393247857640561 0.268804702974767 0.921321843907588 1 0.0991395866124223 0.513356513243058 0.187554353342043 0.222675071597006 0.144618886317586 0.981599197999441 0.746972613450546 0.783218501844889 0.960165113405223 0.321703863539477 0.675792494117398 0.443454578708061 0.0510947201296514 0.307579284795552
0.802569475534207 0.832156663864444 0.802485621196436 0.762965228821029 0.83215799341491 0.835800557339434 1 0.504315394139208 0.771717901854989 0.790779450069105 0.931879332069417 0.570820001397303 0.709085695584521 0.847482016845525 0.95641969279447 0.958853038898132 0.849885721080169 0.298799971679159 0.527775525614079 0.716027160420167 0.351163423741498 0.468074233336811 0.898954305116552 0.666320476610698 0.704203967180524
0.558133490755546 0.448270759955341 0.558429650984682 0.469709348604139 0.448383834276676 0.456406714607865 0.154700177113991 0.880398822236833 1 0.784822627618809 0.817567466258315 0.883619290581634 0.487948715858301 0.887574333796455 0.660094917814005 0.829652975365082 0.303269377229383 0.68868658130444 0.808010517846854 0.577483577627114 0.8601729766905 0.686993656643604 0.0769743803802572 0.668299256306174 0.289230858835186
0.391233603258504 0.97313954774189 0.391815693843155 0.921657271182524 0.973139660711768 0.887250902876936 0.81153869138127 0.521122089748105 0.7153444466529 0.877642182806064 0.874922622902412 0.217234700586624 0.331055828802426 0.778439915904424 0.311120758934785 0.48445663669922 0.437659289785192 0.513440108772041 0.471682280603173 0.681818433980694 0.736778226715563 0.46536562495007 0.54091139966801 0.115710976773061 0.184418280151452
0.328831498959359 0.454385195429139 0.329483798156043 0.441234491445939 0.454475861561168 0.269422806651606 0.370836670514212 0.351701474938812 0.711294820199343 0.754578501653423 0.675713423273499 0.66090033628723 1 0.807510379848882 0.195898598771489 0.49716560873225 0.768175341813938 0.575159790425661 0.467877283282716 0.909034433229312 0.983391283630292 0.989794353902881 0.242749192346635 0.425298877751795 0.898522293540794
0.302752254836192 0.757565913340279 0.303569205042036 0.772337803099578 0.757583034794499 0.327070951322546 0.0873741344525412 0.807589823129327 0.743051584618676 0.283151979636886 0.612612153718452 0.170348921049616 0.230633546094138 0.154214141472294 0.952763575441544 0.843102551068225 0.377059613386732 0.566684987390733 0.498066353530342 0.569408033535063 0.648260623423115 0.592529544505753 0.302719507654567 0.088915032702546 0.123368255596805
0.725478900319995 0.722062728582811 0.725598537334629 0.727300352324093 0.722074494506846 0.492866551020798 0.698721093808843 0.698618312579476 0.73589912672452 0.043691368440215 0.11697754406178 0.509085724366822 0.496910270454168 0.893881908061499 0.834103376666125 0.805443196095657 0.758625345800498 0.456425270601094 0.490908355728508 0.249951143896222 0.863249696284362 0.766576004694968 0.491994149765811 0.304819644686923 0.295875358829184
0.275089570950336 0.0163910356108847 0.275986793364851 0.0231353006685933 0.0164930335919738 0.102089570319111 0.14417009001772 0.935987865871423 0.798201276375822 1 1 0.302570745799769 0.199934102936132 0.894609249053379 0.752678579401044 0.849251476425284 0.101035813849574 0.948464640300403 0.556299379328388 0.994173308395075 0.865167643147899 0.949479463521619 0.0794389198081791 0.167073700869095 0.105708666045979
0.0337438687812459 0.0262557032017426 0.0343793871749545 0.0241950426912551 0.0263820363057996 0.308524772272252 0.175624817624377 0.401426582357932 0.230156606974714 0.700923803618392 0.663364832853616 0.141977517227691 0.138018471303808 0.651218723941278 0.240796673710263 0.290875927614639 0.0853827468546284 0.266512490631198 0.129570884084358 0.428196287792171 0.788196900003275 0.847121998236361 0.139443985544528 0.0730025250026919 0.0707985208655709
