prox_p,prox_int_p,prox2_p,prox2_all_p,prox2_int_p,iecat_p,skato_int_p,skato_ext_p,skato_all_p,iecat_p_syn,skato_int_p_syn,skato_ext_p_syn,skato_all_p_syn,skat_int_p,skat_ext_p,skat_all_p,burden_int_p,burden_ext_p,burden_all_p,skat_int_p_syn,skat_ext_p_syn,skat_all_p_syn,burden_int_p_syn,burden_ext_p_syn,burden_all_p_syn
0.16,0.05,0.16,0.04,0.05,0.03,0.01,0.68,0.43,0.04,0.03,0.49,0.34,0.02,0.56,0.25,0.06,0.59,0.39,0,0.45,0.26,0.05,0.46,0.27
