ADGRE2 ADGRE3 ADGRE5 CLEC17A DDX39A DNAJB1 GIPC1 NDUFB7 PKN1 PTGER1 TECR ZNF333
0.225500945900985 0.503483620985087 0.00461822649028178 0.925192051922737 0.409118398976374 0.49581526993732 2.55122357494154e-05 0.685013042433468 0.12587539473916 0.732858484759009 0.391061711591159 0.0310325643379865
0.171086034853305 0.0689322715451021 0.0250442915263699 0.318803310461674 0.553035775685441 0.196564313007168 0.264374866356325 0.0168300229808625 0.875405393477683 0.0315053079905804 0.0026132596347395 0.0684221539578269
0.0897397392600548 0.0472787633784053 0.0690262082596242 0.715250002718827 0.179093593476282 0.0652396371411563 0.748394724333433 0.118888917057295 0.585964874388372 0.593331742833884 0.235490485559566 0.395068829919553
0.00197283269678484 8.19249429939354e-05 0.115812342841777 0.844359321287857 0.184109292269281 0.8262745349815 0.0935848772516401 0.095047487883089 0.511114053381392 0.800309115588698 0.345634634649786 0.715151088457599
0.583017390782012 0.274020473206801 0.325242666300172 0.220642607634589 0.259797810788161 0.283318854984217 0.702761456538441 1 0.106791825899489 0.911439095762042 0.0369432444599918 0.168692682779412
0.524439952005286 0.583302016264233 0.693304904949777 0.0432744588324537 0.964848646751657 0.688381233887574 0.310369051159957 0.252503627918042 0.0294465071908214 0.324281676498973 0.592041235366315 0.000654126456413671
0.808488854829021 0.224810720948013 0.19281131099852 0.326896877186497 0.405182047829384 0.024932711862066 0.0979501171156343 0.0433910125001515 0.304652524151074 0.469951970273669 0.860366109631388 0.0297295528959795
0.158629698231728 0.0787066672872274 0.00093432805879982 0.0551526656563546 0.954403237523792 0.0766945788159835 0.022352808520915 0.0657431541433624 0.810783395578752 0.127138004492487 0.52156877005669 0.00380767426894405
0.130172863610931 0.173768515644062 0.0116940446396949 0.758290090315257 1.00966002585634e-05 0.159688648577818 0.591893125298303 0.612545343033555 0.813557986833504 0.866716686552268 0.763099433799379 0.21920930646132
0.672676251211144 0.0946916735446786 0.00612053305390683 0.81979740411494 0.530751374087212 0.0588454878280094 0.683345662910682 0.00638866621561528 0.442140947678599 0.185763042903172 0.39075838446568 0.394021181670036
0.322451545601849 0.15138354043766 0.362225457173065 0.459639516523371 0.0443212204527124 0.610165598973977 0.479229625842035 0.0652281604940101 0.00127345310470117 0.962725240254352 0.00824872666294036 0.0120919530483131
0.0413085086753462 0.158049827618109 0.04304776029887 0.975798563550643 0.841478965349763 0.677167253032476 0.0180806604373704 0.358595352075015 0.856197117882565 0.570136208315279 0.016471700790393 0.22308628029234
0.180944483052589 0.00213394771143944 0.0773380376982342 0.817589630978025 0.0935233226222519 0.98837606688561 0.00342535334052809 0.0215717434469816 0.701765072917652 0.000584258694499765 0.0945423730516032 0.562729318512371
0.634437318542309 0.0103705527162793 0.0835327595519596 0.017856428747119 0.0277226494960319 0.0275728762432837 0.00331447686368853 0.0117232261758685 0.290725768089858 0.643177647745765 0.693559550991495 0.274510605444585
