ADGRE2 ADGRE3 ADGRE5 CLEC17A DDX39A DNAJB1 GIPC1 NDUFB7 PKN1 PTGER1 TECR ZNF333
0.740558611461419 0.782509559036703 0.854785588551683 0.779317025935562 0.37797717981513 0.534967442406519 0.797732847602967 0.716523927639885 0.753216813135125 0.650239858158806 0.394957160692632 0.604786168084551
0.985730857191385 0.0589822890163159 0.369834694938747 0.247276250171112 0.772664442111887 0.727220359698084 0.813314675677326 0.700938231049884 0.625978197802136 0.00585136343801653 0.829313326578241 0.946564803420123
0.198226353451737 0.345368440643015 0.587243911978194 0.662629784637068 0.561395520718737 0.656378008261995 0.615664856374338 0.312481113144665 0.0141474221709462 0.626182058153153 0.738204231756547 0.518874159986957
0.10315034931716 0.349664667999575 0.0437672682015439 0.169940209400247 0.551830616024289 0.644924097990653 0.000992633862201841 0.373484830242211 0.962231623303538 0.483470778202883 0.196612871068152 0.482439227604953
0.781605813803501 0.526193474773475 0.845323230566317 0.49620970168615 0.406355795617424 0.70109748091401 0.0716261223912678 0.109226170967077 0.403425496826371 0.220690636357339 0.0653080666695764 0.933176924180159
0.854337725067831 0.997902030784296 0.484696102102709 0.625188046669686 0.948926776173257 0.407317161727168 0.455100552050939 0.825617166093658 0.251543792891405 0.795236005190875 0.0180248563428422 0.490682793432897
0.796572993778995 0.839826959763123 0.767409926575954 0.549559092583599 0.579099706831304 0.77103778608533 0.460980570741855 0.0952562409912617 0.50632799016063 0.744693157759394 0.692140088603882 0.370839859692146
0.526342692212956 0.529717718493221 0.948999402080146 0.951961604346062 0.0215293459182775 0.380449065971357 0.0490430614796271 0.791691610306914 0.590449399072417 0.752184147798838 0.576196920143138 0.0639572056159975
0.299523965512102 0.589012866461897 0.714217120971955 0.839351441743053 0.778814124257265 0.613025542349734 0.0656701440946353 0.481403368626307 0.966780525780673 0.211413155950955 0.419923379654717 0.313165510063639
0.795105552207266 0.767179594126078 0.800325048127142 0.285838031213843 0.840650768278044 0.691516585150994 0.0776344547284939 0.384583777107227 0.958523969955732 0.150819555289448 0.0201575114040694 0.0853255152477301
