skat_int_p skat_ext_p skat_all_p burden_int_p burden_ext_p burden_all_p skat_int_p_syn skat_ext_p_syn skat_all_p_syn burden_int_p_syn burden_ext_p_syn burden_all_p_syn
0.488829789391627 0.000144881813969766 0.0331794964715897 0.924877029168642 0.610291942962737 0.529032577900234 0.142878274422486 0.00506311059919684 0.00761692313902407 0.960321587425377 0.378565573027274 0.524048739517837
0.806399789866949 0.000722062648492505 0.0790477244339887 0.164656538971456 0.210831906012709 0.156771483606856 0.795848733571011 8.3800688455149e-07 0.0412998955764086 0.695709471859064 0.108991086171198 0.62054151811295
0.418191368757137 0.380779771033664 0.606701517384391 0.954229097725322 0.620259344617034 0.740233933056466 0.52984098825809 0.00796149951070679 0.36589439661135 0.547445541642921 0.065683165804323 0.0639803362922313
0.14392696233282 4.71191175407602e-12 2.03264356735122e-06 0.689848485865807 0.0343067720313844 0.133759478442502 0.958069209438364 0.000394496432570945 0.0392999559310057 0.234373929457762 0.813047402029996 0.512072077175822
0.765752739680193 3.30996793600491e-05 0.0123657863387673 0.706660010781534 0.855525390325371 0.775026238675422 0.510078517847648 0.404063640067784 0.870763242483072 0.0232783348933761 0.180982711420769 0.0508895718566654
0.82696305418761 0.013665990302696 0.112054203364 0.273079436127208 0.655163724414678 0.854061230858849 0.552270167940335 3.88048058850288e-05 0.0280081493525258 0.141462104874651 0.775555851828858 0.417151670712231
0.456338310171386 8.47112738592068e-11 0.000113416311172787 0.875577013171486 0.0203611914008827 0.2691079064727 0.342533786742359 6.24158424944454e-08 0.000260114468810024 0.55817517152197 0.777792043513042 0.666929587293708
0.501051700570178 0.0106394753423676 0.121352016488182 0.537903090978207 0.259414985044315 0.61543724247117 0.955730212484245 0.0576415199616962 0.389131156706645 0.764745480239949 0.674988559660768 0.635921439252624
0.388341597676127 9.55853363693145e-11 1.54549841695495e-05 0.717203176344861 0.36233587747844 0.601134372978431 0.385651113169615 1.72607758086585e-08 0.000325890540742169 1 0.796488761937714 0.920719712188866
0.503855302889624 8.61616997085784e-16 7.81804986971224e-07 0.644816520345571 0.949641773485038 0.979483735540363 0.590093492955782 0.0198687893334841 0.111935437035066 0.810572454217906 0.270872765452102 0.384295176032755
0.700911713596232 1.55253222118555e-11 0.000438283702974385 0.982536118857909 0.0846085531389244 0.302068687909883 0.957532319326779 6.54024687740673e-08 0.000678851066273856 0.602748720306252 0.034468210541238 0.137758356423367
0.0714018834482277 6.57685269583874e-05 0.0023662755128453 0.722750507765692 0.166737715581712 0.472575956461865 0.68024929474321 0.141612319801864 0.598430018652592 0.566669467076079 0.886079231470156 0.740930343329687
0.844859342580241 9.9732178652622e-14 1.79067521710596e-06 0.437987864881383 0.421391339506926 0.370784929509276 0.59664599271437 0.0543753007971032 0.222443783120597 0.635055225183954 0.785290168169781 0.857593888545548
0.440119960837862 0.000125078020044689 0.00752119416360508 0.774439239117817 0.509453760690581 0.657650541504097 0.897045950487176 0.00104308654856 0.111144287405106 0.415059843800119 0.815424808085695 0.64873965230085
0.281354547811649 2.1196509861107e-11 0.000821802663777405 0.369883718814378 0.0930801828868694 0.039114574455042 0.34352285202723 2.73510022409785e-12 3.54142320380113e-06 0.77779600238563 0.150575574644096 0.350730755167594
0.960283980626117 2.71750055791387e-08 0.0160998207965158 0.700064176981962 0.383182552503573 0.802088446721578 0.451461675475517 0.000177927015274859 0.0262143865175836 0.92808224158842 0.576585732784409 0.381827531780073
0.644446209185377 0.121111800990174 0.390010722289874 0.111536599917372 0.439969205389399 0.254725941723289 0.771379650836687 4.16540753755967e-06 0.0736603796513117 0.654390435743556 0.0288034966737643 0.423765320647249
0.725491497511953 3.85635832798502e-10 0.000203004291111419 0.678436591420072 0.0364494845832991 0.173463706211036 0.558954202466485 8.84921571204789e-05 0.0151421482564853 0.0919820948294064 0.815926332015349 0.443979000457256
0.885084791228799 0.0538172096034818 0.306148722146305 0.568807547231696 0.230605627081393 0.296449648237712 0.464547262194758 0.00582088105788658 0.0299566306043292 0.00678187260296302 0.204578701463759 0.0310927907636051
0.887118669539393 4.7236098838388e-05 0.274769382575087 0.287060716009616 0.0531111158823637 0.0400651568500136 0.0222762540095644 0.000527009625117314 0.00145659455960123 0.296521286760501 0.128759482028418 0.516878355036016
0.697600418050711 1.34847239927627e-05 0.0117712189222258 0.95647118460914 0.616048731610978 0.755272161656593 0.61134000474171 1.86753685849084e-08 0.000115782942398557 0.830532448542236 0.693814357719168 0.855341055063266
0.495681286293654 0.0233328633612405 0.156925989969296 0.0112533453715869 0.109941279694373 0.0650197126604679 0.301394344459467 8.03737341964829e-18 4.08423583841966e-08 0.715692798560737 0.0184166868484529 0.328421032326497
0.752748302434531 4.64840641537512e-05 0.012493110414817 0.949803942865567 0.827952094055255 0.89121454704058 0.914488831226199 0.614047142319883 0.74301425305634 0.190556682491358 0.376336784233014 0.240915887015058
0.872512693280761 1.70504330876398e-06 0.0108124088401198 0.481426905034311 0.869067819060139 0.911382405229069 0.793252643331061 0.000162670714366375 0.0508322231495215 0.0794426306712335 0.0212846381520129 0.0176521983278462
0.753029152729814 0.101429887541081 0.296749663750238 0.676569822715054 0.250078783972036 0.325865556819709 0.984854865678372 4.30667580819666e-07 0.0110896121177271 0.774085115208404 0.926249334392081 0.555994432792823
0.881852400614297 5.84270564330211e-11 0.000169518297311266 0.716631997630613 0.575568565265737 0.802438567005326 0.862297480410876 0.00262899029875052 0.199976091074218 0.285767961508619 0.778425827711087 0.799487010800871
0.706044992131497 2.42597963724389e-05 0.0197156642012677 0.93439484501096 0.702960960417718 0.877349268565407 0.759496993035623 0.125679478218656 0.327123642720556 0.504414677027743 0.766334500960558 0.743840542569547
0.240717782959576 8.17314887870957e-05 0.035148006204297 0.672121176995012 0.621532491874613 0.92591552544744 0.942501788841617 0.00327070959485654 0.0799411907088871 0.856934476868535 0.267649829172244 0.500191604363228
0.536386763965141 9.98943115892992e-07 0.00117864032856285 0.0919253434967754 0.0279093574254587 0.0274029565469291 0.525996272663638 0.018221118527229 0.0535869130692049 1 0.315454308151116 0.458723561886795
0.454505500367532 5.10813739373894e-06 0.00200333208923353 0.773225671618997 0.304029026013097 0.432122956651101 0.811114696627903 3.43039370243048e-08 0.00145843166064663 1 0.00824783803075122 0.0303672484267518
0.216027191277458 1.57871575681146e-05 0.00864774622613307 0.36341822986037 0.0345263131015064 0.244550801691936 0.772212032727831 0.00027244564356721 0.0507089234997163 0.728362820314802 0.431645932548419 0.773588508457042
0.783282320476674 3.63554604014826e-05 0.0121222953804037 0.549260179490485 0.945324635009829 0.836029640332745 0.837246202789272 0.074658420672339 0.388107504050438 0.805135151717823 0.226943113890029 0.372918743716557
0.412796032418699 4.45222290590408e-07 0.000184546396959195 0.852530838444941 0.00400654676678693 0.0581920676273722 0.22134872316487 2.96859049528731e-12 6.19850057892446e-06 0.337405456816744 0.00374743913097992 0.0795533156245651
0.498341326975138 1.09639703094189e-07 0.00134307693846725 0.614843934737214 0.552153236152958 0.671713327661833 0.895194189875197 1.97718276084835e-05 0.120928835689037 0.150652033884922 0.452563409721215 0.69224543216587
0.931114854916961 2.11446684340588e-05 0.23957577198575 0.766302970276335 0.636067733530036 0.991924808061142 0.943671140746862 5.1979929249768e-08 0.000800984939444138 0.644127301464548 0.217848180815545 0.24089523602611
0.879719054720016 0.00102258239858699 0.0764966811545926 0.166653845007841 0.253156296157381 0.150194436467704 0.47400454698162 0.0159027624942176 0.0724851608017508 0.73875097517333 0.108876773142199 0.214964328258816
0.980253090346164 0.0537685296191049 0.72684440229689 0.389151657512515 0.988426234435434 0.622198662441535 0.116593535034846 1.02068467112693e-05 0.00182375253521272 0.397822021285236 0.516637729770631 0.400307382866464
0.873497077853484 0.000321969401060995 0.0769764962107915 0.512657231244823 0.629216034823651 0.692922278597939 0.891663952848327 2.61059305276534e-05 0.028928787466979 0.904059259408556 0.219806436096205 0.403308280712111
0.441333476625782 2.8498449940845e-09 0.00327251361295633 0.11551483738089 0.0055252336556706 0.00522951025550426 0.77163726878283 8.46403015370978e-05 0.0762592809272038 1 0.117327521785308 0.129316340987273
0.936461685038416 0.00293658879822067 0.170413859685624 0.191031798768687 0.350459754343364 0.236701715862099 0.750490061156254 0.000159708178742113 0.0118550423793544 0.040964508269547 0.617133266299901 0.240713259106361
0.527106618296034 0.327875057751354 0.598017820148108 0.919022453362846 0.143019893272931 0.285139579523429 0.765668225893848 0.000283967416985331 0.0847402513739334 0.162259791053826 0.562891781301084 0.788008614536888
0.966434631378096 9.10452738897611e-15 7.68588877549936e-05 0.873828016551507 0.943551254749704 0.901373755341194 0.374783865363431 0.128442273776691 0.357787679918073 0.165076221676683 0.567987076817089 0.472306916354836
0.664602913379287 0.00101667792423854 0.0630256514702781 0.45161043099446 0.483541714416151 0.48512268265776 0.721445060555358 0.384026995881166 0.382963560369421 0.338594284650604 0.419908376684367 0.309095969678244
0.566297294800795 0.00455404209776944 0.0586049009513059 0.304603386010242 0.0143407378371768 0.0320441439384912 0.932473613733683 0.153093191547002 0.376506931179066 0.840817232680087 0.737583833315423 0.825359740420484
0.721509021536669 1.11700784370949e-05 0.0117044321648031 0.15346939489658 0.483124353733517 0.415411269320025 0.966775191572269 0.0814820050782511 0.449394449362739 0.541624700560078 0.480444763415988 0.769762069092097
0.652206885434325 0.00496929992007089 0.0546036961538403 0.56028833716823 0.462511585271125 0.42329004221028 0.872472693719581 0.548970888090763 0.658496673751028 0.293278413721929 0.529193694374584 0.92874698602603
0.551565701100777 1.92756229286939e-05 0.002338456697772 0.600880902065161 0.587946090557028 0.962141981384328 0.67164513358489 0.829158742602643 0.857199269389994 0.766153842837693 0.519647508628497 0.867864634282014
0.7251702475234 0.0169168426370527 0.162446254023218 0.821976184483225 0.587395422333398 0.77815924541459 0.511564927597429 0.145999071701438 0.140202044247921 1 0.841759508091056 0.916456092395407
0.208957562433412 1.20572510564632e-06 0.000547787686562384 0.800743634976002 0.655444635655416 0.673366633656674 0.814793980780001 1.15062383510001e-07 0.000441554773646269 0.330437533655403 0.895912418226297 0.971726239004213
0.565423732701529 2.96871920187236e-11 4.53718846016304e-05 0.829573723417697 0.938490452153397 0.967248437212004 0.91727569939447 0.105170448622999 0.428208040330379 0.734850049815855 0.720998150944563 0.676182445431896
0.924777409861478 1.04854088092132e-05 0.0186055250578299 0.389800122208021 0.0783698571348656 0.0760964136008737 0.149014039349537 0.0392595612727872 0.0364009288051895 0.543895400695374 0.519434527998975 0.455481408121864
0.991354439264119 0.00268964192678889 0.222584682781867 0.264964317236934 0.569908254927675 0.339355136944476 0.934618388147013 0.00298432491691902 0.038950049177895 0.313415942577708 0.0908606442511336 0.149313738467175
0.914194281052702 0.0442198250911665 0.67727414086126 0.20917225783917 0.478139093372765 0.33261612450111 0.72625832698197 0.12106828784489 0.401726507398104 0.219459817980368 0.189835539997266 0.198800953955575
0.31871893691216 0.000801547130330871 0.0433014209963608 0.421715031798425 0.606706529618143 0.931081512314594 0.216442929281847 1.090739865095e-08 0.000194158354878349 0.0235684990334218 0.00163067352824652 0.00295355751298553
0.416834191331623 0.000279560987180849 0.107576558886737 0.432373123251971 0.73290677927895 0.982940946227567 0.823185960980009 4.47653719870544e-07 0.00401008170389383 0.506113768114681 0.60443563181497 0.607668176507408
0.495227260964294 0.00608504681189481 0.0601619608475326 0.433765539362862 0.974939689837014 0.835413486382355 0.957740707516905 0.0257063194440402 0.130364805386635 0.206538543702267 0.0402646028650996 0.0588273119881514
0.574260500886178 3.51686212684018e-13 5.64222495691435e-05 0.471063642612398 0.314878790987061 0.312167327093072 0.36373454125767 9.33862719598721e-07 0.00367111917642293 1 0.0215037837204966 0.0983896196560334
0.485361474669423 1.97981884220155e-08 0.0022117675624731 0.732867136987013 0.952725373826346 0.89724100115001 0.980210079716509 1.85530073748552e-07 0.0134819935965704 0.96198246551509 0.177131437262478 0.341158501936958
0.725773291666293 0.0128522203000494 0.208663307217763 0.206710889426687 0.168201157711662 0.619471910652876 0.741105968783065 3.3654765804858e-05 0.0904708045286164 0.278482126738495 0.447168228545315 0.472042040731872
0.404634508217107 4.29445067284817e-08 0.000607801853040768 0.880538337790563 0.989480201200288 0.977052158531848 0.521928115461356 0.00450483594517936 0.177412237939151 0.92196354466043 0.892144675931476 0.869299448490033
0.725473203302264 0.00136451368706436 0.202980032677635 0.321715990401235 0.0377504015721575 0.0744448049452033 0.713860715850374 0.0795823966596774 0.400898136149047 0.263332160149608 0.0199328901708951 0.027224403305935
0.433478306058614 9.90331591130822e-05 0.0255958416526194 0.48706355359769 0.407959786230537 0.384663178770575 0.451766077448938 0.0413218309394122 0.0553781004788674 0.868041278311948 0.59089829658736 0.73219162273284
0.745617946565328 1.73046309948077e-07 0.00917960523433103 0.733652030324391 0.846993326892825 0.815317084642475 0.209889503515671 5.16810973925233e-10 8.13584563454928e-05 0.832288508739912 0.524801307542885 0.971524308979238
0.667238513000938 0.0732316203018751 0.204049851029229 0.400106058258336 0.581469256104029 0.436502030690698 0.45410766301189 0.0887055217519955 0.18859403389551 0.865127276496323 0.827811188309212 0.95182531640042
0.762859946768341 0.01356367884577 0.0954184300254728 0.967960305328067 0.827607634333951 0.715944220279875 0.477309807278439 0.00329300340762928 0.312064975757701 0.70058975325775 0.501557849267573 0.545798270070498
0.689521085653521 6.43003745735893e-11 0.00115679433054838 0.203244670564587 0.743327541723841 0.310848373300814 0.958328870774053 0.0129881060014573 0.221358616627231 0.459210389135987 0.425789744051216 0.388834826679983
0.677086980813405 1.64146497196317e-09 0.000732465010553018 0.852161739588943 0.973766027511628 0.896797078826241 0.943866310766509 0.135981265863756 0.653942536576105 0.0799293862927593 0.509988202712401 0.332785415521055
0.871753373318984 0.00399029864485456 0.107184693759207 0.695806636835579 0.15281567410199 0.250194927980049 0.874163319143539 0.00305953128448144 0.102370216733127 0.631020062950089 0.800344995665343 0.927853802636632
0.896194281815405 4.79637661211507e-05 0.0189304979227003 0.588534737072848 0.836845849062239 0.733698444520512 0.826540012595818 0.390516734567723 0.706627496486476 0.434575925053568 0.721803053749369 0.569020170335689
0.534385142390013 0.000153546702798768 0.0373909265420207 0.666124291129739 0.232846854599456 0.423281374191906 0.709447441787868 5.28897391471883e-06 0.00892179179197905 0.956903944752185 0.248626228052118 0.607849666523498
0.676761534173029 0.00506072254507217 0.163817197973456 0.279072255222638 0.452464612939339 0.917986176610585 0.901607184168481 0.598141417692963 0.95593881082531 0.0310602929159816 0.835052487012696 0.293854035714284
0.501753628146724 1.41998076463867e-06 0.00824474874287673 0.578984216619839 0.529504197321333 0.635530967286912 0.471479233221537 0.0169718483764694 0.123855541128375 0.90319583070303 0.86522854960316 0.866966588880005
0.632094039378428 0.0012013856360038 0.143921269926901 0.325685650749188 0.0767218263123167 0.0793211755805533 0.340734753317742 0.00100549141212736 0.0180882431863009 0.391523879063959 0.184546460349415 0.344175702875704
0.363049019774318 0.0479163694248605 0.166266932554559 0.401179537853714 0.506742107760344 0.918062363368637 0.398032350929181 1.25053502997297e-07 0.000191340383409622 0.868785204001571 0.969881306964344 0.95488539043462
0.781582216564193 0.351096389341519 0.509404323012292 0.749158799404886 0.698870023952475 0.914255397272566 0.75577412653069 3.27746344643831e-05 0.136857487552995 0.999259315022472 0.219966416811834 0.765616233081752
0.766694357545395 0.00214116097856132 0.184733353457672 0.749422300784522 0.212960750415061 0.283472181012868 0.259306383641449 5.80294545970972e-07 0.000786428249402893 0.264520914521795 0.54373144515685 0.961188554951374
0.352724653322136 1.79067804362276e-07 0.0014945443421629 0.249194874368006 0.0767500424756698 0.185193577535095 0.46029610095336 0.066076249469923 0.274006329812091 0.148385034241877 0.823764638040296 0.660540463151464
0.95819719579392 0.0232819934084901 0.336870146365947 0.831662088944923 0.677982977634602 0.856204958555068 0.978451562314231 0.19739226648045 0.726227894371631 1 0.840000346478907 0.841854438252233
0.525345389392278 0.000510234026375067 0.0711965091189547 0.242128440467023 0.463160630245583 0.351090052286525 0.721533839468049 0.309552011732128 0.501073418974246 0.292809732300184 0.683970509802621 0.829587388179379
0.992236057234353 4.02539627186727e-07 0.0154771842032682 0.802926993558886 0.906722420905221 0.689942881176038 0.808154482957612 0.0067436537640394 0.156351641245675 0.262033778161105 0.412932869735507 0.962847587387979
0.845707590916468 3.31321338368218e-05 0.0208550260908398 0.566123277916632 0.0522554881766867 0.251111401664157 0.864439944184056 1.42837497496551e-07 0.02746104445118 0.825756472282288 0.100675139203913 0.367241790036643
