ADGRE2 ADGRE3 ADGRE5 CLEC17A DDX39A DNAJB1 GIPC1 NDUFB7 PKN1 PTGER1 TECR ZNF333
0.532238650612416 0.836193347056482 0.876320321132774 0.170798420349204 0.133415691382 0.456817491740312 1 0.55413601412914 0.0371315958798846 0.456096780625797 0.433338011859679 0.694941747874632
0.29745512290274 0.781091035675145 0.395058864895491 0.660411153781185 0.120339505950414 0.0958799845710775 0.656882791187691 1 0.337155354001916 1 1 0.452849156089166
0.159953367168592 0.518341414728697 0.442631246293384 0.708308416598743 0.360493533703835 0.202016524507093 0.778701518261552 0.145396139649943 0.501952951118462 0.424156494493881 1 0.300539750091001
0.235520312558431 0.266178953074577 0.738444961806441 1 0.0624265648673282 0.833999247891084 1 0.480313180074559 0.0159237461412473 0.117346154812911 0.427223999912583 0.814444457311909
0.606821812664089 0.481716601375769 0.335263404195086 0.564645102631365 0.141192517696792 0.810969812524149 0.414053076801012 1 0.114088310115541 1 0.355716996926925 0.728310370015531
0.533677860562185 0.254245501276226 0.599547852722978 0.864732551229036 1 0.0192436788206354 0.752171769795781 0.295588948580865 0.0130755208803366 0.912311779197544 1 0.589760312687422
0.635105689435882 0.508498995865282 0.723785503054197 0.682867575082146 0.417857464002603 0.326256210151885 0.235509721081861 1 0.336778679600664 0.724097848919158 0.165649080275151 0.591555214739891
0.892681850126427 0.732113967064962 0.522783540253291 0.0580716245241214 0.160477859317692 0.126672481250701 0.0953752235939652 0.389755456738523 1 0.698475106215081 0.589939665036658 0.085669401183059
0.485479169804166 0.0976661739859397 0.879606807988137 0.22888142925886 0.709343299119408 0.702812293333323 0.538742683162569 0.619140552288167 0.344732340895533 0.0153073355016748 0.352975793892936 0.727994908532344
0.257421739895236 0.580346820093495 0.248046043630297 0.89989979639901 0.486768029843231 0.391476453396814 0.846965776695073 1 0.785377331065275 0.808863343402538 0.146089686179946 0.841305614518056
0.245357630184254 1 1 0.724850241810339 0.603865519849753 0.221995639002742 0.769432191572533 0.887315236952663 0.130315805986621 0.547727866508802 0.776716340875916 0.585277833046231
0.468016696107904 0.278414393120645 0.379386725363084 0.0887524610053042 0.168719487317714 0.524235219425843 0.731223121166379 0.445601757734697 0.0531285832763703 1 0.855763249243674 0.819709728116888
0.0216630368833154 0.815864879583684 0.0417675645971369 0.492569554421335 0.423420194340884 0.857940820335775 0.427094188457392 1 1 0.0900390774120881 1 0.529611873912498
0.112778968826785 0.602786325826218 0.139754293194607 0.684455815152048 0.0963641030062764 0.587132888377863 0.514352080854577 1 0.323906836365852 0.719848065294625 1 0.542542998231214
0.346163296240894 0.668067838382607 0.268489179148676 0.734476948179175 0.741852575241943 0.744444755533975 1 0.719115270613087 0.49909071573992 1 0.233705757325862 0.253696130086015
0.578317299972769 0.860259951356779 0.606045199025761 0.448666628234783 0.395561387124862 0.520141342012197 1 0.460189858924487 1 0.706373800248514 0.531836764836799 0.274219377608518
1 0.449930012860593 0.415129169914038 0.719497239487953 0.374992310343367 0.392639774022935 0.656482822690063 1 0.535856762772117 0.145544433384288 0.170940033058892 0.10358203513608
0.867974938579059 0.453939096767524 0.257606261316819 0.267253897482307 0.276360601172184 0.706373800248514 0.397283587223735 0.812629232983056 0.824231869722522 0.781765206344054 0.258743903531441 0.312563986980309
0.0853406428864895 0.350252627046952 0.864519083408933 0.65518617715914 0.847215986998828 0.412542343525376 0.456612702979828 0.658478183295503 0.498427498792979 0.210654798515272 0.195327303872306 0.248962256384925
0.0664504790866475 0.338375371267905 0.191993329936946 0.614616766477368 0.428414042498994 0.684455815152048 0.715795677160238 1 1 0.870578922529036 0.308671509310669 0.771652780756089
0.270911139012049 0.08247042684211 0.754933935842459 0.191416527929752 0.612646504761376 0.0685991697327608 1 0.140442533531337 0.360337517647078 0.432741322762534 0.34563792849829 0.852227424225755
0.192985319226546 0.671564244537157 1 1 0.775969154257585 0.625245609777004 1 0.456096780625797 0.695356191619023 0.879742283476861 0.423420194340884 0.450167751801473
0.441649786765104 0.813665476144176 1 1 0.415875061977824 0.0747107337407236 0.208980391377765 0.484164933386933 0.280760657148174 0.61442389660141 0.0158872424508779 0.321514369174561
0.721953505233953 0.338764746753398 1 0.267675657840296 0.729696113005812 1 0.0887524610053058 0.705594134594849 0.242530133017862 0.152827486997342 1 0.306032370781551
0.775528800939052 0.407773053189428 0.4733595990814 0.751480292768 0.839692335147507 0.461778127464017 0.327042185471545 0.485564097207129 0.544826990956354 0.481537942131752 0.885166272483523 0.299053381729546
0.644218965097084 0.563739337195064 0.136547574768948 0.923318981596278 0.448484670141005 0.2223382420809 0.897108261898046 0.637897400184961 0.319251435999187 0.125607440425073 0.847613030849771 0.0443810458708682
1 0.193060449263906 1 1 0.437738677586003 0.171568615580095 0.394866487605673 0.665850104382051 0.0768144072456204 0.906708764040543 0.794694330173934 0.771060597815603
0.785812575103942 0.747469294777206 0.419027013465008 0.00913216661485816 1 0.515725190889237 0.49331170922298 1 0.103981447466654 0.17986119915789 0.677634323007175 0.259033691090062
0.825412896251165 0.882820502997777 0.541702836930067 0.315717842698629 0.822341304376834 0.608215564372962 0.533273765106175 0.957564117014256 0.178904963842258 0.165866320621695 0.260504763392368 1
0.483777718101475 0.74570743722305 0.795794925489355 0.470282475077532 0.864251070870372 0.362804713816598 0.0124596128860794 1 0.359405315248751 0.33704844140406 0.566718241919564 0.608979095660688
0.158371284876035 0.634161276988201 0.301313094504161 0.0379942128824435 1 1 0.261285784734973 0.410187304212637 0.375892507276227 1 0.00390467675558381 0.475014849548865
0.581519173436041 0.534036477657032 0.888816717041132 0.132023379278681 0.0829479403826019 0.374284259672625 0.674482279668778 1 0.227669379779642 0.821292352418518 0.104998909899738 0.315835120080081
0.828081452792766 1 1 0.385210566708214 0.904802003429552 0.0671609633271603 0.112501445879436 1 0.478709359631878 0.651024411790121 0.214935251756771 0.506103535429019
0.556400981272204 0.602441299065189 0.710601918200976 1 0.198245396192839 0.612295608240804 0.0526396635150008 0.0441183467727154 1 0.0473889494996802 0.113181166202307 0.657951993261582
0.723405490119373 0.625339803706253 0.0180878678226989 1 0.281905682333167 0.252136619185209 0.872542582215407 0.158304765067198 0.277758462063685 0.538537441633706 0.730108361732285 0.203351117440794
0.902186273578299 1 0.810453053618074 1 0.456088809474885 0.752287785698454 0.773020308489313 0.188089495382439 0.697804479211822 1 0.595610340594606 0.450728995751941
0.354150070773854 0.314843686802893 0.222068171308133 0.0242536274053569 0.518075162769898 0.144484644901627 0.774701032212871 0.276586921398761 0.485891443046405 0.721306698726274 0.83132240977651 0.747988467976505
0.855715046493146 0.387952777661176 0.0316893332711221 1 0.596423743815556 0.884474016432319 0.113500304204066 0.666031281892883 0.645482795375032 0.728174978797097 0.091394244943332 0.770212478018322
0.7321551659877 0.165567422882047 0.772843144749882 0.341336404364977 1 0.586932712638353 0.832659128626778 0.533483687651206 0.883492506138289 0.406280820681089 0.595539625737232 0.810731307530183
0.10626592121497 0.0846993721474656 0.579307706242158 0.704511143294806 0.629067989323786 0.686008959944485 0.474983250583216 0.520689966255201 0.682378607052226 0.500840518190972 0.305384378897072 0.657953752805802
0.416550385900142 0.777021839895277 0.82930968036506 0.772116147471107 1 0.554062165412506 0.472452606411964 0.297209361043722 0.26278681057444 0.713935367514507 0.550194616038829 0.0946766491659777
0.0918325556774482 0.310408695944298 0.207426590110223 0.266713132077476 1 0.375474280737056 0.601720521760499 0.740923956677238 1 0.277580058560554 0.558418111192268 0.126188184425698
0.192070970533011 0.360143331053092 0.0934457795419416 0.510020285995478 0.678902131103615 1 0.298159768079463 0.21038775894256 0.733773208849751 0.0657694673456539 1 0.273095967273136
0.514771462894079 0.00135866877276802 0.57292805786906 0.458699777473918 1 0.146081836452006 0.0512904276396311 0.444420577116148 0.401091099742454 0.614363312429753 0.273800005677258 0.207178361174873
0.104928072568009 0.63560037783821 0.59102401713722 0.810368034992116 0.893017817888072 0.211417832797942 1 0.999999988110594 1 0.447332153414013 0.326256210151885 0.15918865070362
0.366819321600782 0.264652960478113 0.488172411767968 0.513875963509102 0.706023489642593 0.482859814714896 0.447794277446753 0.745159431383412 0.540685542994532 0.139297441357203 0.657037083143698 0.106935682454822
0.0626363287180534 0.105938434498009 0.0876663303369219 0.453228550920895 0.143184181306838 0.436936665787277 0.188897560570897 1 0.0607842646839694 0.459545910489487 0.83132240977651 0.838162980738851
0.449070022601257 0.690611962642581 0.15072139412031 0.506919515107868 0.48861604344197 0.29943731205709 0.257330964461747 0.385210566708214 0.714084201711168 1 1 0.805896854788719
0.0934282856314869 0.158374740520972 0.109188794396768 0.469470081231959 1 0.497505036404236 0.484459236515035 0.860831621691337 0.396922984749436 0.327308247602241 1 0.827635625363303
0.577466307289151 0.591868536059636 0.6955623124965 0.603943371466122 0.758659398511883 0.187515165477392 0.316377517303542 1 0.704569577626294 0.188521472764287 0.466503639083535 0.291327157578809
